person1,person2,friendsSince
2730,7081,43030
7101,7847,43775
576,6604,39137
4477,6535,42061
3217,1298,37372
8964,2450,44101
2278,3886,37360
6723,9021,39973
4303,8492,38289
8227,8513,42207
5010,9822,38285
8023,6086,43713
7079,8744,37767
1252,3797,39980
2801,1794,41312
6909,177,40413
4369,282,40586
4924,4591,38753
8451,9139,40618
9826,4820,36928
6743,8877,40125
8647,4320,41945
298,1378,39692
6725,7479,39930
2641,40,43577
9930,9730,37425
8090,3893,41051
4341,3183,37532
9229,9914,43759
8759,1605,42986
5645,6582,37794
7401,1274,43270
9825,2619,38984
6642,3882,36687
8501,1858,41512
1124,621,37868
8662,1975,37182
6263,1384,41875
10000,8629,37990
1228,8942,43938
6097,7099,39312
3148,5815,40578
7244,331,41907
4408,6706,39210
3651,5641,39364
2991,3763,36983
6712,9912,42751
7705,7954,42436
1058,9767,41966
1830,9445,37487
5429,8309,43162
5082,392,43369
7813,7914,39504
8403,4122,39118
7279,3580,41049
9038,2190,40069
9930,1679,42901
8908,8117,36739
6248,7004,39661
469,278,36550
7305,5286,41877
9223,9754,42683
9891,4146,43818
7022,504,36889
2951,7660,40458
6832,1779,40904
1931,9213,39136
5083,5569,37509
1071,5332,39917
6900,7101,39605
4733,1092,42491
4546,38,39004
4151,2627,42219
1103,1938,39847
1956,4865,42419
128,2120,37387
7298,8258,39030
4424,4487,37644
3798,67,36790
1719,792,43956
711,7594,38286
9708,1269,39071
3496,1006,43522
8855,9292,37107
2616,324,42349
6155,9763,40602
1828,1441,42718
158,8666,43076
9681,246,43411
982,8817,43373
4945,9102,43708
1876,9263,39809
4733,5396,40561
9438,7446,42124
2407,4482,36954
9678,1198,43063
9366,8116,38336
4422,4611,39432
2,7439,42649
9338,320,37895
7224,4308,42156
2455,4278,39543
6045,8570,39518
8458,7099,42848
1510,6677,43488
6783,5183,40187
4431,8063,37113
5092,6328,41231
4434,9664,37143
686,2327,42801
1356,7637,41858
5533,4749,39194
8626,6015,41022
7276,6930,43097
5921,6672,40638
4359,4182,39459
3414,8543,39782
9080,1668,43087
7691,7347,39956
6995,8312,37532
143,9461,37386
7785,2745,40649
4498,7260,43159
3347,1821,42751
7470,3265,37703
2872,2311,37649
3944,9401,42962
8532,550,42603
5940,9308,40335
4054,1551,38648
3249,6009,38885
5653,3216,40982
8764,1295,43901
1303,6767,38503
4988,7618,37123
4956,7999,42307
5024,4339,42758
7272,6516,39176
2589,1166,42964
4492,1210,38668
3805,7173,42114
8406,6825,39019
8641,7751,41669
8117,5706,42979
6569,7172,38849
969,5627,43932
8421,8767,40107
155,2561,43979
3042,9998,42224
204,8471,37335
5575,7491,40183
1937,6343,41234
1354,4573,36616
3589,7307,37764
2983,2410,37134
7461,4068,42181
9244,1860,41049
7409,796,40241
2820,4011,38012
4683,7059,43357
3951,7934,42356
9457,2988,37222
9423,8019,40625
6712,3700,36589
3768,3649,41878
9811,5524,39511
2794,5956,38802
2667,4805,41329
4667,572,39120
7810,6001,38553
9524,6270,38345
8939,9232,42214
8167,5704,42487
2952,3434,41213
3175,5527,42713
5250,6773,41721
9810,8450,43120
8293,5220,38528
120,9691,39854
2078,7839,37242
3295,5093,37235
4088,9925,43581
2167,9589,40917
4211,8180,42350
9134,2565,39843
7723,9072,41239
6410,374,40668
187,5639,37780
7391,4226,41468
5147,4255,43270
2309,9107,36879
4855,3428,36872
3429,4359,43346
5784,7593,38597
3036,9337,38821
2727,6412,36562
981,1875,38468
9724,4859,37691
1283,5563,40452
6821,3494,42489
4378,6000,39671
5384,5497,42485
879,2396,38142
3875,1134,36808
1754,340,42863
3658,251,42161
6422,3743,41022
6653,844,38015
5365,6940,42069
9216,5803,40325
1061,4643,41121
6264,1760,39190
675,3891,42478
6198,8117,37119
1976,5065,37278
9717,6969,39677
1018,9673,39524
57,6779,40955
5227,7068,36853
2572,313,37770
6268,779,37972
1088,5301,42934
3847,3524,43409
2693,5877,42834
3153,1906,37567
9955,2233,43782
7462,4553,42136
3980,4846,41099
7083,6416,36637
9106,9517,37131
5529,4492,44069
4123,5715,42700
5653,4176,36765
1194,1888,37950
6844,6586,39312
8722,9383,38277
4287,4215,43609
7865,7380,40245
1964,2662,41625
5566,4927,43788
915,9068,41183
2095,2429,38903
2129,5738,42449
1168,2081,41202
3509,2725,42766
1126,3057,42467
7283,3588,42851
5921,7583,36616
6254,6634,37842
2612,5030,43418
4840,3485,40169
266,244,37773
8514,1793,39755
1087,1378,37223
4346,8998,37227
1804,2507,40630
8686,5973,38098
6782,2747,39301
2760,6008,38747
5332,8003,42683
1508,1641,39076
2574,2573,44069
8967,4034,37490
7224,4171,36617
1195,815,41044
2801,9033,39148
6838,5070,40319
5499,8974,37102
7147,469,44194
579,701,43052
1874,9671,37005
8320,715,43478
7957,5076,43891
2692,1378,37137
1074,4425,36626
6431,2371,38284
1354,7305,41304
8298,1185,36616
2425,1747,38531
9080,193,37059
5855,2115,40815
6676,9967,38739
9426,222,40885
3860,56,39699
9697,8527,38568
2794,6681,38508
3888,7686,39956
9857,8685,37652
902,6621,38870
2057,9980,38520
2815,2252,37742
7389,4954,39138
1658,6712,39891
443,3728,42122
8970,1857,40468
1464,4092,42129
8798,8046,43943
5144,6445,39012
7411,2931,40854
1018,1630,43165
5761,4169,37409
6615,3320,39275
4909,2476,42451
8821,7059,39978
5807,286,37107
4751,7595,43237
7300,9593,43128
6064,1586,41449
3367,6431,37625
3575,7862,39164
5327,8647,42480
588,9533,40065
8826,2909,40677
8893,2251,36555
8872,4134,37507
6232,4294,40211
3478,4627,39482
393,5500,40356
231,6211,42070
8704,8345,43230
5821,1013,40779
2026,177,42545
351,5689,37634
1500,504,36673
7210,5086,38614
3460,4320,36616
8984,1558,40445
1087,198,42000
1910,7328,39213
4072,2570,41719
1936,5851,36650
7912,2710,40553
304,8286,41857
1650,9758,39584
9772,9584,41510
1227,1270,37243
3783,3961,43833
6467,7048,37506
6084,6342,41570
1603,4020,41963
6977,5817,38402
6159,6950,39595
5860,7149,39779
8113,6109,42236
6928,5803,37623
2432,7969,38979
3604,978,39099
5723,2542,39286
985,4890,40058
5561,3321,37933
3534,3299,39482
8877,3471,39964
3079,1062,42184
4276,8919,43899
9769,8849,43212
6703,8552,40507
4151,3344,40642
7999,8720,37043
9361,1068,43231
3554,7112,42233
5542,2845,41084
6967,4653,42354
5317,9187,39655
4567,3781,42322
7277,2000,36860
1902,1091,44038
2922,2252,42582
5083,5283,38420
8543,652,42021
4626,1820,43451
234,4120,39436
175,6309,38526
5295,4160,37451
8577,7537,39429
9535,4691,39696
2886,863,42453
2289,1050,37890
2012,8594,38277
2977,6626,41606
6468,2327,37476
1918,6890,41803
9636,9743,38736
3058,2083,41358
2745,2643,42008
9419,3065,43650
9548,9651,41584
1202,6691,42095
6074,2743,37511
4117,2962,41036
1791,4971,43393
5861,6563,37235
4795,8448,39813
8759,2550,43839
6841,4271,41005
1912,9841,43629
1558,2603,41366
2554,2018,43879
6087,8871,42087
1365,2145,39467
5700,96,39994
6336,556,43618
9832,9620,41767
7255,8832,43676
6144,1376,37750
8426,211,39185
1504,1223,43616
6003,2545,40732
1444,3787,43436
5508,1689,44055
1814,1912,42237
9243,7887,42339
5583,5990,39090
6596,3440,43377
2901,6542,37872
2755,3041,36866
3443,235,42887
5902,5695,36899
3808,2594,43213
5528,5811,38656
38,2080,40754
6810,3469,42176
3568,4759,37333
8661,2889,38102
1938,7377,39836
9848,3677,42214
4640,6366,40243
7839,7231,40721
4156,9384,38997
195,7838,38907
429,901,41747
5288,1734,37329
1634,4453,38512
5103,4716,38420
5050,423,43064
4453,8843,38834
6170,9846,41750
4594,7175,38990
922,284,42243
2833,6019,39139
423,2010,41024
4345,7444,36981
6548,363,42233
5737,2757,42699
2699,1069,41078
1729,560,43907
6343,5160,39235
6383,9244,39126
3645,8182,38403
7743,3955,40092
3409,2662,39988
9754,3483,39953
3086,1327,43552
8463,4853,43916
5185,3002,39242
3158,6941,38359
3467,9452,44029
8397,1430,39898
1894,1433,37510
1288,5509,42954
699,3676,39277
5826,6647,42043
4966,625,37109
279,9896,43146
8753,5233,44192
5989,3800,43159
3062,3436,44064
4920,9714,43593
4920,3033,40856
2956,3597,39683
2599,2980,38598
