campaign_id,campaign_name,start_date,end_date,campaign_type,ad_id,ad_name,ad_channel
298,Independence Day - Campaign,2023-07-01,2023-07-05,Cross-Sell,1766,Ad -  Appliances ,TikTok
298,Independence Day - Campaign,2023-07-01,2023-07-05,Cross-Sell,1767,Ad -  Storage & Organization ,Facebook
298,Independence Day - Campaign,2023-07-01,2023-07-05,Cross-Sell,1768,Ad -  Furniture ,Website
299,Independence Day - Campaign,2023-07-02,2023-07-06,UpSell,1769,Ad -  Grills & Outdoor Cooking ,MicroSite
299,Independence Day - Campaign,2023-07-02,2023-07-06,UpSell,1770,Ad -  Garden Center ,MobileApp
299,Independence Day - Campaign,2023-07-02,2023-07-06,UpSell,1771,Ad -  Patio & Outdoor Decor ,Website
299,Independence Day - Campaign,2023-07-02,2023-07-06,UpSell,1772,Ad -  Hot Tubs & Saunas ,Instagram
299,Independence Day - Campaign,2023-07-02,2023-07-06,UpSell,1773,Ad -  Garden Center ,SearchEngine
299,Independence Day - Campaign,2023-07-02,2023-07-06,UpSell,1774,Ad -  Grills & Outdoor Cooking ,Facebook
300,Independence Day - Campaign,2023-07-03,2023-07-07,Acquisition,1775,Ad -  Kitchen & Dining ,Facebook
300,Independence Day - Campaign,2023-07-03,2023-07-07,Acquisition,1776,Ad -  Bath ,MobileApp
300,Independence Day - Campaign,2023-07-03,2023-07-07,Acquisition,1777,Ad -  Furniture ,Website
301,Independence Day - Campaign,2023-07-04,2023-07-08,Cross-Sell,1778,Ad -  Tires ,Facebook
301,Independence Day - Campaign,2023-07-04,2023-07-08,Cross-Sell,1779,Ad -  ATV & Off-Road ,Website
301,Independence Day - Campaign,2023-07-04,2023-07-08,Cross-Sell,1780,Ad -  RV Parts & Accessories ,MicroSite
301,Independence Day - Campaign,2023-07-04,2023-07-08,Cross-Sell,1781,Ad -  Tires ,GameApp
301,Independence Day - Campaign,2023-07-04,2023-07-08,Cross-Sell,1782,Ad -  ATV & Off-Road ,SearchEngine
301,Independence Day - Campaign,2023-07-04,2023-07-08,Cross-Sell,1783,Ad -  ATV & Off-Road ,Website
301,Independence Day - Campaign,2023-07-04,2023-07-08,Cross-Sell,1784,Ad -  RV Parts & Accessories ,AdobeAds
302,Beauty  - Campaign,2023-07-06,2023-07-10,Cross-Sell,1785,Ad -  Fragrance Best Sellers ,Instagram
302,Beauty  - Campaign,2023-07-06,2023-07-10,Cross-Sell,1786,Ad -  Hair Care ,GameApp
302,Beauty  - Campaign,2023-07-06,2023-07-10,Cross-Sell,1787,Ad -  Back to College Beauty ,SearchEngine
302,Beauty  - Campaign,2023-07-06,2023-07-10,Cross-Sell,1788,Ad -  Clearance on Health Beauty Wellness & Personal Care,Facebook
302,Beauty  - Campaign,2023-07-06,2023-07-10,Cross-Sell,1789,Ad -  Makeup ,GoogleAds
302,Beauty  - Campaign,2023-07-06,2023-07-10,Cross-Sell,1790,Ad -  Clearance on Health Beauty Wellness & Personal Care,Twitter
302,Beauty  - Campaign,2023-07-06,2023-07-10,Cross-Sell,1791,Ad -  New Arrivals ,SearchEngine
302,Beauty  - Campaign,2023-07-06,2023-07-10,Cross-Sell,1792,Ad -  Hair Care ,Twitter
302,Beauty  - Campaign,2023-07-06,2023-07-10,Cross-Sell,1793,Ad -  Fragrance Best Sellers ,Website
302,Beauty  - Campaign,2023-07-06,2023-07-10,Cross-Sell,1794,Ad -  Fragrances ,MicroSite
303,Home  - Campaign,2023-07-19,2023-07-23,Other,1795,Ad -  Bath ,GoogleAds
303,Home  - Campaign,2023-07-19,2023-07-23,Other,1796,Ad -  Kids Rooms ,Instagram
303,Home  - Campaign,2023-07-19,2023-07-23,Other,1797,Ad -  Decor ,Instagram
304,Household Essentials  - Campaign,2023-07-30,2023-08-03,Cross-Sell,1798,Ad -  Batteries ,Twitter
304,Household Essentials  - Campaign,2023-07-30,2023-08-03,Cross-Sell,1799,Ad -  Pest Control ,GoogleAds
304,Household Essentials  - Campaign,2023-07-30,2023-08-03,Cross-Sell,1800,Ad -  Paper & Plastic ,MicroSite
304,Household Essentials  - Campaign,2023-07-30,2023-08-03,Cross-Sell,1801,Ad -  Batteries ,SearchEngine
304,Household Essentials  - Campaign,2023-07-30,2023-08-03,Cross-Sell,1802,Ad -  Light Bulbs ,Instagram
304,Household Essentials  - Campaign,2023-07-30,2023-08-03,Cross-Sell,1803,Ad -  Cleaning Supplies ,GoogleAds
305,Health  - Campaign,2023-07-31,2023-08-04,UpSell,1804,Ad -  Medicine Cabinet ,MicroSite
305,Health  - Campaign,2023-07-31,2023-08-04,UpSell,1805,Ad -  First Aid ,Instagram
305,Health  - Campaign,2023-07-31,2023-08-04,UpSell,1806,Ad -  Sexual Wellness Top Brands ,MicroSite
305,Health  - Campaign,2023-07-31,2023-08-04,UpSell,1807,Ad -  Eye Care ,Twitter
305,Health  - Campaign,2023-07-31,2023-08-04,UpSell,1808,Ad -  Allergy and Sinus ,GameApp
305,Health  - Campaign,2023-07-31,2023-08-04,UpSell,1809,Ad -  Diabetes Management ,Twitter
305,Health  - Campaign,2023-07-31,2023-08-04,UpSell,1810,Ad -  Pain Relievers ,GoogleAds
305,Health  - Campaign,2023-07-31,2023-08-04,UpSell,1811,Ad -  Laxatives ,Instagram
305,Health  - Campaign,2023-07-31,2023-08-04,UpSell,1812,Ad -  Gas Relief ,GameApp
306,Patio & Garden  - Campaign,2023-08-02,2023-08-06,Retention,1813,Ad -  Hot Tubs & Saunas ,Website
306,Patio & Garden  - Campaign,2023-08-02,2023-08-06,Retention,1814,Ad -  Hot Tubs & Saunas ,MobileApp
306,Patio & Garden  - Campaign,2023-08-02,2023-08-06,Retention,1815,Ad -  Hot Tubs & Saunas ,GoogleAds
306,Patio & Garden  - Campaign,2023-08-02,2023-08-06,Retention,1816,Ad -  Grills & Outdoor Cooking ,SearchEngine
306,Patio & Garden  - Campaign,2023-08-02,2023-08-06,Retention,1817,Ad -  Garden Center ,Website
307,Health  - Campaign,2023-08-03,2023-08-07,UpSell,1818,Ad -  Acid Reflux ,GoogleAds
307,Health  - Campaign,2023-08-03,2023-08-07,UpSell,1819,Ad -  Cold Cough and Flu ,Website
307,Health  - Campaign,2023-08-03,2023-08-07,UpSell,1820,Ad -  Laxatives ,SearchEngine
307,Health  - Campaign,2023-08-03,2023-08-07,UpSell,1821,Ad -  Diabetes Care Brands ,GameApp
307,Health  - Campaign,2023-08-03,2023-08-07,UpSell,1822,Ad -  First Aid ,Instagram
307,Health  - Campaign,2023-08-03,2023-08-07,UpSell,1823,Ad -  Ear Care ,MobileApp
307,Health  - Campaign,2023-08-03,2023-08-07,UpSell,1824,Ad -  Sexual Wellness Top Brands ,Website
307,Health  - Campaign,2023-08-03,2023-08-07,UpSell,1825,Ad -  Caregiver ,MobileApp
307,Health  - Campaign,2023-08-03,2023-08-07,UpSell,1826,Ad -  Cold Cough and Flu ,Instagram
308,Health  - Campaign,2023-08-04,2023-08-08,Special,1827,Ad -  Childrens Health ,Twitter
308,Health  - Campaign,2023-08-04,2023-08-08,Special,1828,Ad -  Allergy and Sinus ,Twitter
308,Health  - Campaign,2023-08-04,2023-08-08,Special,1829,Ad -  Probiotics ,AdobeAds
308,Health  - Campaign,2023-08-04,2023-08-08,Special,1830,Ad -  Medicine Cabinet Must Haves ,Facebook
308,Health  - Campaign,2023-08-04,2023-08-08,Special,1831,Ad -  Probiotics ,Twitter
308,Health  - Campaign,2023-08-04,2023-08-08,Special,1832,Ad -  Childrens Health ,Instagram
308,Health  - Campaign,2023-08-04,2023-08-08,Special,1833,Ad -  Childrens Health ,TikTok
308,Health  - Campaign,2023-08-04,2023-08-08,Special,1834,Ad -  Ear Care ,MicroSite
309,Household Essentials  - Campaign,2023-08-05,2023-08-09,Special,1835,Ad -  Paper & Plastic ,SearchEngine
309,Household Essentials  - Campaign,2023-08-05,2023-08-09,Special,1836,Ad -  Cleaning Supplies ,Twitter
309,Household Essentials  - Campaign,2023-08-05,2023-08-09,Special,1837,Ad -  Pest Control ,GameApp
309,Household Essentials  - Campaign,2023-08-05,2023-08-09,Special,1838,Ad -  Shoe Care & Repair ,Twitter
309,Household Essentials  - Campaign,2023-08-05,2023-08-09,Special,1839,Ad -  Bathroom ,TikTok
309,Household Essentials  - Campaign,2023-08-05,2023-08-09,Special,1840,Ad -  Light Bulbs ,GameApp
309,Household Essentials  - Campaign,2023-08-05,2023-08-09,Special,1841,Ad -  Batteries ,TikTok
309,Household Essentials  - Campaign,2023-08-05,2023-08-09,Special,1842,Ad -  As Seen On TV ,MicroSite
309,Household Essentials  - Campaign,2023-08-05,2023-08-09,Special,1843,Ad -  Shoe Care & Repair ,MicroSite
310,Health  - Campaign,2023-08-20,2023-08-24,Retention,1844,Ad -  Headaches,Instagram
310,Health  - Campaign,2023-08-20,2023-08-24,Retention,1845,Ad -  Headaches,Facebook
310,Health  - Campaign,2023-08-20,2023-08-24,Retention,1846,Ad -  Weight Management ,MobileApp
310,Health  - Campaign,2023-08-20,2023-08-24,Retention,1847,Ad -  Cold Cough and Flu ,GameApp
310,Health  - Campaign,2023-08-20,2023-08-24,Retention,1848,Ad -  Foot Care ,Facebook
310,Health  - Campaign,2023-08-20,2023-08-24,Retention,1849,Ad -  Medicine Cabinet Must Haves ,TikTok
310,Health  - Campaign,2023-08-20,2023-08-24,Retention,1850,Ad -  Diabetes Care Brands ,GoogleAds
310,Health  - Campaign,2023-08-20,2023-08-24,Retention,1851,Ad -  Ear Care ,MicroSite
310,Health  - Campaign,2023-08-20,2023-08-24,Retention,1852,Ad -  Medicine Cabinet ,GameApp
310,Health  - Campaign,2023-08-20,2023-08-24,Retention,1853,Ad -  Sexual Wellness ,AdobeAds
311,Health  - Campaign,2023-08-23,2023-08-27,Acquisition,1854,Ad -  Vitamins & Supplements ,MicroSite
311,Health  - Campaign,2023-08-23,2023-08-27,Acquisition,1855,Ad -  Bedroom Safety & Aids ,TikTok
311,Health  - Campaign,2023-08-23,2023-08-27,Acquisition,1856,Ad -  Headaches,GoogleAds
311,Health  - Campaign,2023-08-23,2023-08-27,Acquisition,1857,Ad -  Diabetes Management ,GoogleAds
311,Health  - Campaign,2023-08-23,2023-08-27,Acquisition,1858,Ad -  Sexual Wellness Top Brands ,Twitter
312,Premium Beauty  - Campaign,2023-08-25,2023-08-29,Special,1859,Ad -  Premium Bath & Body ,GoogleAds
312,Premium Beauty  - Campaign,2023-08-25,2023-08-29,Special,1860,Ad -  Premium Hair Care & Hair Tools ,Twitter
312,Premium Beauty  - Campaign,2023-08-25,2023-08-29,Special,1861,Ad -  Premium Facial Skincare ,GameApp
312,Premium Beauty  - Campaign,2023-08-25,2023-08-29,Special,1862,Ad -  Premium Facial Skincare ,GameApp
312,Premium Beauty  - Campaign,2023-08-25,2023-08-29,Special,1863,Ad -  Premium Beauty Tech & Skin Devices ,MobileApp
312,Premium Beauty  - Campaign,2023-08-25,2023-08-29,Special,1864,Ad -  Premium Mens Grooming ,Website
312,Premium Beauty  - Campaign,2023-08-25,2023-08-29,Special,1865,Ad -  Premium Fragrance ,Website
312,Premium Beauty  - Campaign,2023-08-25,2023-08-29,Special,1866,Ad -  Premium Hair Tools & Accessories ,MobileApp
312,Premium Beauty  - Campaign,2023-08-25,2023-08-29,Special,1867,Ad -  Premium Hair Tools & Accessories ,Website
312,Premium Beauty  - Campaign,2023-08-25,2023-08-29,Special,1868,Ad -  Premium Fragrance ,Facebook
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1869,Ad -  Car Seats ,GoogleAds
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1870,Ad -  Strollers ,Website
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1871,Ad -  Feeding ,AdobeAds
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1872,Ad -  Diapering ,GameApp
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1873,Ad -  Baby Activities & Gear ,Website
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1874,Ad -  Baby Activities & Gear ,Website
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1875,Ad -  Health & Safety ,GameApp
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1876,Ad -  Health & Safety ,Website
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1877,Ad -  Baby Shower Gifts ,GoogleAds
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1878,Ad -  Toddlers Room ,Twitter
313,Baby  - Campaign,2023-08-28,2023-09-01,Retention,1879,Ad -  Baby Activities & Gear ,GameApp
314,Labor Day - Campaign,2023-09-01,2023-09-05,Cross-Sell,1880,Ad -  Toddlers Room ,Website
314,Labor Day - Campaign,2023-09-01,2023-09-05,Cross-Sell,1881,Ad -  Baby Activities & Gear ,MicroSite
315,Labor Day - Campaign,2023-09-02,2023-09-06,Retention,1882,Ad -  Beverages ,Facebook
315,Labor Day - Campaign,2023-09-02,2023-09-06,Retention,1883,Ad -  Beverages ,GameApp
315,Labor Day - Campaign,2023-09-02,2023-09-06,Retention,1884,Ad -  Beverages ,AdobeAds
315,Labor Day - Campaign,2023-09-02,2023-09-06,Retention,1885,Ad -  Fresh Food ,Website
316,Labor Day - Campaign,2023-09-03,2023-09-07,Cross-Sell,1886,Ad -  Deodorants & Antiperspirants,Website
316,Labor Day - Campaign,2023-09-03,2023-09-07,Cross-Sell,1887,Ad -  Oral Care ,TikTok
316,Labor Day - Campaign,2023-09-03,2023-09-07,Cross-Sell,1888,Ad -  Deodorants & Antiperspirants,Instagram
316,Labor Day - Campaign,2023-09-03,2023-09-07,Cross-Sell,1889,Ad -  Shaving ,MicroSite
316,Labor Day - Campaign,2023-09-03,2023-09-07,Cross-Sell,1890,Ad -  Bath & Body ,MobileApp
317,Labor Day - Campaign,2023-09-04,2023-09-08,UpSell,1891,Ad -  Storage & Organization ,GameApp
317,Labor Day - Campaign,2023-09-04,2023-09-08,UpSell,1892,Ad -  Teens Rooms ,TikTok
317,Labor Day - Campaign,2023-09-04,2023-09-08,UpSell,1893,Ad -  Bedding ,Website
317,Labor Day - Campaign,2023-09-04,2023-09-08,UpSell,1894,Ad -  Storage & Organization ,MobileApp
317,Labor Day - Campaign,2023-09-04,2023-09-08,UpSell,1895,Ad -  Teens Rooms ,Twitter
317,Labor Day - Campaign,2023-09-04,2023-09-08,UpSell,1896,Ad -  Decor ,GameApp
317,Labor Day - Campaign,2023-09-04,2023-09-08,UpSell,1897,Ad -  Kids Rooms ,SearchEngine
317,Labor Day - Campaign,2023-09-04,2023-09-08,UpSell,1898,Ad -  Bedding ,Website
317,Labor Day - Campaign,2023-09-04,2023-09-08,UpSell,1899,Ad -  Kids Rooms ,Facebook
317,Labor Day - Campaign,2023-09-04,2023-09-08,UpSell,1900,Ad -  Storage & Organization ,TikTok
318,Premium Beauty  - Campaign,2023-09-17,2023-09-21,Other,1901,Ad -  Premium Hair Care ,TikTok
318,Premium Beauty  - Campaign,2023-09-17,2023-09-21,Other,1902,Ad -  Premium Fragrance ,AdobeAds
319,Columbus Day - Campaign,2023-10-07,2023-10-11,Acquisition,1903,Ad -  Safety Equipment and Gear,MicroSite
319,Columbus Day - Campaign,2023-10-07,2023-10-11,Acquisition,1904,Ad -  Home Safety ,Twitter
319,Columbus Day - Campaign,2023-10-07,2023-10-11,Acquisition,1905,Ad -  Paint ,AdobeAds
319,Columbus Day - Campaign,2023-10-07,2023-10-11,Acquisition,1906,Ad -  Safety Equipment and Gear,SearchEngine
319,Columbus Day - Campaign,2023-10-07,2023-10-11,Acquisition,1907,Ad -  Safety Equipment and Gear,AdobeAds
319,Columbus Day - Campaign,2023-10-07,2023-10-11,Acquisition,1908,Ad -  Safety Equipment and Gear,TikTok
319,Columbus Day - Campaign,2023-10-07,2023-10-11,Acquisition,1909,Ad -  Paint ,AdobeAds
319,Columbus Day - Campaign,2023-10-07,2023-10-11,Acquisition,1910,Ad -  Tools ,Website
319,Columbus Day - Campaign,2023-10-07,2023-10-11,Acquisition,1911,Ad -  Electrical ,SearchEngine
320,Columbus Day - Campaign,2023-10-08,2023-10-12,Other,1912,Ad -  Superfoods & Cleanses ,MicroSite
320,Columbus Day - Campaign,2023-10-08,2023-10-12,Other,1913,Ad -  Fiber Supplements ,TikTok
320,Columbus Day - Campaign,2023-10-08,2023-10-12,Other,1914,Ad -  Eye Care ,Instagram
320,Columbus Day - Campaign,2023-10-08,2023-10-12,Other,1915,Ad -  Motion Sickness & Nausea ,TikTok
320,Columbus Day - Campaign,2023-10-08,2023-10-12,Other,1916,Ad -  Home Health Care ,GoogleAds
320,Columbus Day - Campaign,2023-10-08,2023-10-12,Other,1917,Ad -  Diabetes Care Brands ,GoogleAds
320,Columbus Day - Campaign,2023-10-08,2023-10-12,Other,1918,Ad -  Caregiver ,Website
320,Columbus Day - Campaign,2023-10-08,2023-10-12,Other,1919,Ad -  First Aid ,MicroSite
320,Columbus Day - Campaign,2023-10-08,2023-10-12,Other,1920,Ad -  Restock Health Essentials ,GoogleAds
320,Columbus Day - Campaign,2023-10-08,2023-10-12,Other,1921,Ad -  Family Planning ,Website
321,Columbus Day - Campaign,2023-10-09,2023-10-13,Cross-Sell,1922,Ad -  Beauty Next Day,Facebook
321,Columbus Day - Campaign,2023-10-09,2023-10-13,Cross-Sell,1923,Ad -  Clearance on Health Beauty Wellness & Personal Care,MobileApp
321,Columbus Day - Campaign,2023-10-09,2023-10-13,Cross-Sell,1924,Ad -  Clearance on Health Beauty Wellness & Personal Care,Instagram
321,Columbus Day - Campaign,2023-10-09,2023-10-13,Cross-Sell,1925,Ad -  Beauty by Top Brands ,AdobeAds
321,Columbus Day - Campaign,2023-10-09,2023-10-13,Cross-Sell,1926,Ad -  Fragrances ,GameApp
321,Columbus Day - Campaign,2023-10-09,2023-10-13,Cross-Sell,1927,Ad -  Beauty Next Day,TikTok
321,Columbus Day - Campaign,2023-10-09,2023-10-13,Cross-Sell,1928,Ad -  Fragrances ,SearchEngine
321,Columbus Day - Campaign,2023-10-09,2023-10-13,Cross-Sell,1929,Ad -  Here for Every Beauty ,AdobeAds
321,Columbus Day - Campaign,2023-10-09,2023-10-13,Cross-Sell,1930,Ad -  Beauty Stock Up ,SearchEngine
322,Health  - Campaign,2023-10-10,2023-10-14,Special,1931,Ad -  Diabetes Care ,Facebook
322,Health  - Campaign,2023-10-10,2023-10-14,Special,1932,Ad -  Home Health Care ,Facebook
322,Health  - Campaign,2023-10-10,2023-10-14,Special,1933,Ad -  Fiber Supplements ,GoogleAds
322,Health  - Campaign,2023-10-10,2023-10-14,Special,1934,Ad -  Lip Care ,AdobeAds
322,Health  - Campaign,2023-10-10,2023-10-14,Special,1935,Ad -  Motion Sickness & Nausea ,Instagram
322,Health  - Campaign,2023-10-10,2023-10-14,Special,1936,Ad -  Laxatives ,GameApp
322,Health  - Campaign,2023-10-10,2023-10-14,Special,1937,Ad -  Probiotics ,MobileApp
322,Health  - Campaign,2023-10-10,2023-10-14,Special,1938,Ad -  Caregiver ,Facebook
322,Health  - Campaign,2023-10-10,2023-10-14,Special,1939,Ad -  Bedroom Safety & Aids ,SearchEngine
323,Auto & Tires  - Campaign,2023-10-11,2023-10-15,Acquisition,1940,Ad -  ATV & Off-Road ,Website
323,Auto & Tires  - Campaign,2023-10-11,2023-10-15,Acquisition,1941,Ad -  Automotive Interior ,Twitter
324,Beauty  - Campaign,2023-10-17,2023-10-21,Cross-Sell,1942,Ad -  Makeup ,AdobeAds
324,Beauty  - Campaign,2023-10-17,2023-10-21,Cross-Sell,1943,Ad -  Makeup ,AdobeAds
324,Beauty  - Campaign,2023-10-17,2023-10-21,Cross-Sell,1944,Ad -  Beauty by Topic ,AdobeAds
324,Beauty  - Campaign,2023-10-17,2023-10-21,Cross-Sell,1945,Ad -  Makeup ,AdobeAds
324,Beauty  - Campaign,2023-10-17,2023-10-21,Cross-Sell,1946,Ad -  Beauty Stock Up ,Facebook
324,Beauty  - Campaign,2023-10-17,2023-10-21,Cross-Sell,1947,Ad -  New Arrivals ,GoogleAds
325,Household Essentials  - Campaign,2023-11-03,2023-11-07,Cross-Sell,1948,Ad -  Light Bulbs ,MobileApp
325,Household Essentials  - Campaign,2023-11-03,2023-11-07,Cross-Sell,1949,Ad -  Air Fresheners ,GameApp
325,Household Essentials  - Campaign,2023-11-03,2023-11-07,Cross-Sell,1950,Ad -  Batteries ,TikTok
326,Veterans Day (Observed) - Campaign,2023-11-10,2023-11-14,Cross-Sell,1951,Ad -  Laundry ,Website
326,Veterans Day (Observed) - Campaign,2023-11-10,2023-11-14,Cross-Sell,1952,Ad -  Light Bulbs ,AdobeAds
326,Veterans Day (Observed) - Campaign,2023-11-10,2023-11-14,Cross-Sell,1953,Ad -  Air Fresheners ,Facebook
326,Veterans Day (Observed) - Campaign,2023-11-10,2023-11-14,Cross-Sell,1954,Ad -  Cleaning Supplies ,Instagram
326,Veterans Day (Observed) - Campaign,2023-11-10,2023-11-14,Cross-Sell,1955,Ad -  Shoe Care & Repair ,Instagram
326,Veterans Day (Observed) - Campaign,2023-11-10,2023-11-14,Cross-Sell,1956,Ad -  Light Bulbs ,Instagram
326,Veterans Day (Observed) - Campaign,2023-11-10,2023-11-14,Cross-Sell,1957,Ad -  Batteries ,MicroSite
326,Veterans Day (Observed) - Campaign,2023-11-10,2023-11-14,Cross-Sell,1958,Ad -  Shoe Care & Repair ,Website
327,Veterans Day - Campaign,2023-11-11,2023-11-15,Acquisition,1959,Ad -  Arts & Crafts for Kids ,Facebook
327,Veterans Day - Campaign,2023-11-11,2023-11-15,Acquisition,1960,Ad -  Disney Toys ,MobileApp
327,Veterans Day - Campaign,2023-11-11,2023-11-15,Acquisition,1961,Ad -  Disney Toys ,AdobeAds
327,Veterans Day - Campaign,2023-11-11,2023-11-15,Acquisition,1962,Ad -  Shop Toys by Price,Website
327,Veterans Day - Campaign,2023-11-11,2023-11-15,Acquisition,1963,Ad -  Shop Toys by Brand ,Twitter
327,Veterans Day - Campaign,2023-11-11,2023-11-15,Acquisition,1964,Ad -  Pretend Play ,AdobeAds
327,Veterans Day - Campaign,2023-11-11,2023-11-15,Acquisition,1965,Ad -  Shop Toys by Price,MicroSite
328,Veterans Day - Campaign,2023-11-12,2023-11-16,UpSell,1966,Ad -  Bags & Accessories ,MicroSite
328,Veterans Day - Campaign,2023-11-12,2023-11-16,UpSell,1967,Ad -  Sleepwear Shop ,Website
328,Veterans Day - Campaign,2023-11-12,2023-11-16,UpSell,1968,Ad -  Kids Clothing ,Twitter
328,Veterans Day - Campaign,2023-11-12,2023-11-16,UpSell,1969,Ad -  Swim Shop ,GoogleAds
329,Baby  - Campaign,2023-11-17,2023-11-21,Acquisition,1970,Ad -  Strollers ,MobileApp
329,Baby  - Campaign,2023-11-17,2023-11-21,Acquisition,1971,Ad -  Toddlers Room ,Instagram
329,Baby  - Campaign,2023-11-17,2023-11-21,Acquisition,1972,Ad -  Nursery & Decor ,Instagram
329,Baby  - Campaign,2023-11-17,2023-11-21,Acquisition,1973,Ad -  Toddlers Room ,Twitter
329,Baby  - Campaign,2023-11-17,2023-11-21,Acquisition,1974,Ad -  Nursery & Decor ,GoogleAds
329,Baby  - Campaign,2023-11-17,2023-11-21,Acquisition,1975,Ad -  Nursery & Decor ,Twitter
329,Baby  - Campaign,2023-11-17,2023-11-21,Acquisition,1976,Ad -  Baby Shower Gifts ,GoogleAds
