customer_id,link,link_type,link_date
5004,5218,Group,2018-02-23
5004,3531,Family,2016-07-08
5005,8524,Other,2016-08-28
5005,5218,Group,2018-02-23
5005,3531,Family,2016-07-08
5006,1273,Group,2018-02-27
5006,9053,Group,2016-10-30
5007,5459,Family,2016-06-25
5007,3578,Co-Worker,2018-07-06
5007,4407,Group,2020-09-26
5007,3561,Neighbor,2017-09-04
5008,109,Family,2016-07-07
5009,5570,Group,2020-06-19
5009,2230,Friend,2020-03-06
5009,6578,Co-Worker,2016-01-19
5009,9233,Neighbor,2020-10-29
5010,6546,Group,2015-03-28
5010,8376,Group,2015-02-13
5010,3827,Neighbor,2016-04-08
5011,9284,Co-Worker,2018-04-28
5011,3487,Neighbor,2017-01-01
5012,8324,Neighbor,2016-07-28
5012,7215,Neighbor,2016-07-19
5012,2728,Co-Worker,2017-05-23
5012,1637,Other,2018-08-22
5013,5538,Group,2018-08-31
5013,3245,Group,2015-10-05
5014,4913,Group,2015-12-16
5014,6495,Neighbor,2015-01-16
5014,5502,Group,2017-04-07
5019,8402,Other,2018-12-03
5019,8750,Neighbor,2015-07-26
5019,997,Family,2017-12-02
5019,6054,Family,2019-03-29
5020,8402,Other,2018-12-03
5020,8750,Neighbor,2015-07-26
5020,997,Family,2017-12-02
5020,6054,Family,2019-03-29
5021,22,Family,2018-10-31
5021,7836,Friend,2020-03-31
5021,2137,Neighbor,2020-04-17
5021,497,Group,2016-11-17
5022,6549,Group,2018-07-11
5022,1280,Neighbor,2018-02-14
5022,3269,Family,2019-09-26
5022,4809,Neighbor,2019-10-28
5024,9401,Group,2015-02-05
5025,6267,Friend,2016-06-11
5025,760,Neighbor,2017-12-24
5025,9305,Group,2015-09-11
5027,5128,Co-Worker,2016-04-02
5027,3380,Co-Worker,2018-09-16
5028,6548,Neighbor,2016-11-22
5028,4846,Group,2017-01-07
5030,8766,Co-Worker,2017-12-25
5030,3638,Other,2015-05-18
5033,4324,Group,2015-03-09
5033,6318,Family,2018-11-29
5033,2774,Neighbor,2017-10-18
5034,6311,Friend,2016-09-10
5034,6596,Family,2020-09-21
5034,372,Group,2016-09-11
5035,602,Family,2016-01-17
5035,8049,Co-Worker,2017-06-17
5037,4304,Family,2017-06-17
5037,4753,Neighbor,2019-10-20
5037,7873,Group,2015-10-27
5039,764,Group,2019-01-06
5039,879,Family,2016-12-19
5039,2050,Group,2019-09-05
5040,764,Group,2019-01-06
5040,879,Family,2016-12-19
5040,2050,Group,2019-09-05
5043,4502,Group,2019-03-11
5043,2790,Neighbor,2020-12-25
5044,259,Group,2020-03-09
5044,1726,Family,2018-05-20
5044,5464,Group,2019-06-01
5045,7663,Family,2017-09-21
5045,5280,Group,2019-06-04
5045,3515,Friend,2017-11-23
5046,6834,Family,2019-01-09
5046,4083,Group,2020-11-26
5046,1483,Group,2018-11-08
5047,9115,Family,2017-02-17
5048,7116,Group,2019-06-19
5048,641,Neighbor,2016-04-29
5048,4324,Other,2020-11-03
5049,6875,Co-Worker,2017-04-23
5049,1535,Other,2016-07-12
5049,6189,Friend,2019-06-15
5051,2129,Group,2017-11-30
5051,4475,Co-Worker,2015-12-26
5051,8197,Other,2015-11-04
5051,421,Friend,2020-03-23
5052,4200,Other,2015-11-08
5052,1611,Family,2018-12-08
5052,159,Family,2020-10-20
5052,6320,Neighbor,2016-01-29
5053,4200,Other,2015-11-08
5053,1611,Family,2018-12-08
5053,159,Family,2020-10-20
5053,6320,Neighbor,2016-01-29
5054,1253,Neighbor,2019-05-30
5054,9314,Friend,2020-07-01
5054,4115,Group,2016-04-04
5055,7866,Other,2016-02-12
5055,3876,Group,2020-08-20
5056,7866,Other,2016-02-12
5056,3876,Group,2020-08-20
5057,5654,Family,2015-03-08
5057,2222,Group,2017-07-28
5057,8783,Neighbor,2017-10-29
5057,3004,Group,2017-05-31
5058,8282,Family,2018-10-07
5058,8444,Group,2019-10-23
5058,5886,Family,2019-05-21
5059,8903,Group,2019-02-25
5059,3229,Co-Worker,2020-05-04
5059,5854,Family,2020-05-06
5059,8618,Co-Worker,2020-03-19
5061,6041,Co-Worker,2016-06-03
5063,7122,Group,2018-01-22
5064,7122,Group,2018-01-22
5065,6950,Group,2016-10-19
5065,1245,Group,2018-07-14
5066,744,Friend,2019-07-01
5066,9684,Other,2018-12-29
5066,9180,Family,2016-04-11
5066,8762,Family,2015-07-14
5067,2309,Neighbor,2020-05-01
5068,9260,Family,2018-08-19
5068,6804,Group,2018-09-01
5068,4405,Other,2018-04-09
5068,762,Other,2018-11-23
5069,3859,Group,2018-03-23
5069,6277,Co-Worker,2017-01-16
5069,2667,Neighbor,2017-03-17
5070,9351,Group,2017-03-18
5071,9351,Group,2017-03-18
5072,2782,Co-Worker,2016-11-16
5072,7087,Other,2020-07-07
5074,6765,Other,2017-12-07
5074,3096,Other,2015-02-12
5074,29,Co-Worker,2016-05-03
5076,4003,Other,2017-07-23
5077,4683,Co-Worker,2015-05-05
5077,360,Friend,2015-06-14
5078,3592,Neighbor,2016-04-10
5078,4689,Friend,2020-09-01
5078,6870,Co-Worker,2020-04-19
5078,2908,Friend,2020-07-12
5079,1307,Family,2015-10-31
5079,2938,Family,2019-12-18
5079,5986,Family,2020-06-08
5079,6028,Friend,2018-06-16
5080,3508,Other,2017-03-22
5080,7633,Group,2018-07-11
5080,2954,Co-Worker,2016-05-07
5080,5913,Group,2016-05-22
5081,3508,Other,2017-03-22
5081,7633,Group,2018-07-11
5081,2954,Co-Worker,2016-05-07
5081,5913,Group,2016-05-22
5082,1088,Family,2020-08-06
5082,8287,Family,2017-09-21
5082,3226,Neighbor,2016-12-13
5082,5939,Co-Worker,2020-05-01
5083,5157,Family,2015-05-22
5083,4433,Neighbor,2016-03-13
5084,5638,Other,2019-04-15
5085,4531,Family,2020-02-23
5085,1107,Co-Worker,2017-08-13
5085,1762,Neighbor,2016-03-18
5086,5421,Family,2018-06-20
5086,6142,Other,2020-12-04
5087,2060,Friend,2020-08-12
5087,1803,Family,2016-12-31
5087,6431,Group,2018-03-09
5087,233,Group,2016-05-23
5088,5040,Family,2020-07-18
5089,6007,Group,2018-04-14
5089,2870,Group,2018-12-24
5089,5181,Friend,2019-05-11
5089,1133,Family,2017-03-23
5090,3510,Group,2015-03-15
5091,6334,Co-Worker,2019-02-05
5092,6334,Co-Worker,2019-02-05
5093,7528,Family,2019-07-12
5093,4501,Neighbor,2015-07-06
5094,5237,Group,2017-06-21
5094,6865,Co-Worker,2019-08-10
5094,7760,Group,2018-05-05
5094,2051,Group,2016-03-30
5095,588,Group,2017-04-16
5095,8669,Co-Worker,2020-04-13
5096,2108,Neighbor,2015-02-21
5096,2413,Family,2017-12-26
5096,8340,Group,2019-06-28
5096,2214,Group,2015-05-25
5097,9052,Family,2015-02-27
5097,8780,Group,2020-01-30
5097,3114,Neighbor,2018-08-17
5098,247,Group,2018-11-08
5099,4010,Neighbor,2015-07-29
5100,4010,Neighbor,2015-07-29
5101,5431,Family,2015-09-06
5101,1610,Other,2016-10-18
5101,7834,Neighbor,2019-07-23
5102,6394,Group,2019-04-04
5102,7706,Family,2016-04-29
5102,3337,Co-Worker,2016-01-02
5102,9867,Neighbor,2015-08-31
5103,818,Group,2020-09-26
5104,6908,Friend,2019-01-21
5104,8113,Family,2018-04-20
5104,5289,Neighbor,2019-09-24
5104,4843,Friend,2020-06-27
5105,7477,Group,2015-01-02
5105,7106,Neighbor,2019-12-23
5105,6338,Group,2019-02-23
5106,4718,Friend,2015-04-29
5106,9878,Friend,2018-04-27
5107,4771,Neighbor,2016-05-27
5108,99,Co-Worker,2017-10-26
5109,2583,Family,2018-06-09
5109,6191,Co-Worker,2020-09-12
5110,591,Co-Worker,2015-02-26
5110,4888,Co-Worker,2019-07-19
5110,578,Group,2015-01-07
5111,7111,Family,2019-12-15
5113,5653,Co-Worker,2015-10-07
5113,3812,Group,2020-11-04
5113,2321,Other,2019-05-04
5115,3252,Co-Worker,2018-04-21
5116,8481,Group,2017-05-10
5116,608,Neighbor,2016-10-17
5117,4303,Co-Worker,2017-12-31
5119,7116,Family,2016-10-30
5119,5461,Family,2017-10-09
5119,4903,Family,2016-05-17
5119,1579,Friend,2016-01-16
5120,2674,Family,2015-03-13
5120,5971,Neighbor,2016-05-18
5120,9012,Other,2020-11-27
5120,7762,Family,2018-06-26
5121,8737,Friend,2020-11-15
5121,9829,Co-Worker,2018-11-12
5121,3884,Family,2018-04-18
5121,4077,Family,2016-03-19
5122,8737,Friend,2020-11-15
5122,9829,Co-Worker,2018-11-12
5122,3884,Family,2018-04-18
5122,4077,Family,2016-03-19
5123,2842,Family,2020-07-10
5123,1042,Group,2016-11-22
5123,3325,Group,2019-11-27
5123,491,Family,2018-06-18
5124,4111,Family,2017-11-25
5124,1656,Family,2019-11-11
5125,9973,Group,2020-04-16
5126,7483,Group,2017-03-25
5127,1720,Friend,2015-02-12
5128,6736,Other,2016-05-15
5128,6549,Neighbor,2016-11-02
5128,2462,Friend,2019-03-18
5129,7810,Other,2016-04-18
5129,2739,Group,2019-07-31
5129,4031,Co-Worker,2019-09-26
5130,7810,Other,2016-04-18
5130,2739,Group,2019-07-31
5130,4031,Co-Worker,2019-09-26
5131,8084,Group,2020-02-04
5131,996,Family,2016-11-19
5131,1133,Group,2018-01-14
5132,860,Co-Worker,2020-09-24
5132,5508,Other,2015-11-28
5132,7452,Friend,2015-05-18
5132,6587,Co-Worker,2018-07-18
5135,7268,Family,2018-08-21
5135,2060,Co-Worker,2015-05-20
5135,73,Family,2017-05-13
5135,7342,Group,2016-05-15
5136,8180,Co-Worker,2017-04-13
5137,3741,Friend,2019-07-26
5137,4369,Other,2017-05-17
5137,8313,Friend,2016-01-04
5139,7829,Neighbor,2020-12-21
5140,2048,Family,2020-12-02
5140,6086,Neighbor,2018-11-23
5140,2919,Group,2019-07-13
5143,4175,Family,2015-09-29
5143,4346,Other,2016-09-04
5143,3120,Family,2016-09-20
5143,1662,Co-Worker,2015-06-13
5144,8306,Other,2019-10-10
5144,1723,Other,2015-09-03
5145,8306,Other,2019-10-10
5145,1723,Other,2015-09-03
5147,6464,Friend,2015-09-03
5147,4135,Family,2020-08-08
5148,1779,Friend,2019-07-01
5148,4095,Family,2018-12-16
5148,4623,Other,2020-04-08
5148,649,Group,2017-09-21
5150,6685,Neighbor,2017-07-04
5150,4554,Group,2019-01-10
5150,6170,Group,2016-06-19
5150,17,Group,2020-01-11
5151,7937,Group,2019-10-04
5151,7085,Group,2019-03-06
5151,7393,Friend,2020-01-12
5151,504,Family,2017-05-06
5152,3589,Group,2018-10-29
5152,1771,Group,2015-06-09
5153,3589,Group,2018-10-29
5153,1771,Group,2015-06-09
5154,2420,Group,2018-07-30
5154,6428,Family,2019-08-23
5154,954,Friend,2020-04-21
5154,5198,Family,2015-11-14
5155,2420,Group,2018-07-30
5155,6428,Family,2019-08-23
5155,954,Friend,2020-04-21
5155,5198,Family,2015-11-14
5156,2485,Other,2018-11-15
5156,2995,Group,2016-02-01
5156,9770,Family,2018-10-15
5158,7791,Family,2020-11-02
5158,8392,Group,2017-09-23
5159,1780,Neighbor,2015-02-23
5159,9781,Family,2016-10-09
5159,1606,Family,2019-07-01
5160,4225,Neighbor,2020-06-19
5160,6447,Neighbor,2020-09-13
5161,6677,Family,2017-12-24
5161,4609,Group,2015-01-27
5162,1436,Family,2016-07-17
5162,1614,Friend,2020-09-12
5162,8042,Family,2020-06-04
5163,1436,Family,2016-07-17
5163,1614,Friend,2020-09-12
5163,8042,Family,2020-06-04
5164,4641,Group,2015-06-04
5164,2905,Family,2015-11-16
5164,1656,Group,2016-08-09
5164,2489,Group,2020-11-12
5165,7522,Neighbor,2017-02-28
5165,1120,Co-Worker,2015-03-03
5165,9348,Friend,2020-06-17
5166,1629,Other,2020-05-06
5168,4447,Friend,2020-06-22
5168,2015,Family,2018-02-19
5169,7615,Group,2019-07-08
5169,2336,Neighbor,2015-10-08
5170,2766,Family,2018-05-15
5170,2772,Family,2018-02-07
5170,8738,Other,2020-06-14
5170,1534,Friend,2020-10-16
5172,7481,Co-Worker,2017-07-31
5173,1808,Group,2018-10-17
5173,1251,Other,2017-03-04
5173,5490,Group,2020-12-30
5173,8299,Neighbor,2018-01-18
5174,3718,Other,2017-04-06
5174,2310,Family,2019-01-16
5174,2527,Family,2017-11-20
5175,5496,Family,2016-06-14
5175,6806,Co-Worker,2017-04-28
5176,7766,Neighbor,2016-12-28
5176,4882,Co-Worker,2020-02-12
5176,5847,Family,2017-01-03
5177,5256,Other,2017-10-16
5178,9160,Friend,2019-01-24
5178,4825,Family,2017-03-10
5179,5513,Family,2015-10-10
5179,3419,Group,2015-09-27
5179,1299,Neighbor,2018-02-06
5179,9653,Neighbor,2017-09-02
5184,8483,Family,2017-04-11
5184,7646,Group,2020-10-27
5184,6203,Co-Worker,2017-02-11
5186,3135,Neighbor,2015-02-25
5186,4795,Group,2017-01-03
5186,4051,Co-Worker,2018-03-10
5189,9429,Neighbor,2017-12-23
5190,3027,Family,2018-08-13
5190,4052,Group,2018-05-12
5191,6710,Family,2016-01-13
5191,7406,Group,2020-09-03
5194,3180,Group,2020-02-04
5194,8114,Family,2020-07-16
5194,275,Family,2016-05-08
5194,7881,Group,2015-05-18
5195,1529,Family,2016-02-04
5195,7697,Family,2016-03-17
5196,6747,Family,2018-03-06
5196,2643,Co-Worker,2019-01-06
5197,6747,Family,2018-03-06
5197,2643,Co-Worker,2019-01-06
5198,1310,Neighbor,2015-08-25
5198,215,Co-Worker,2016-08-21
5198,292,Family,2018-07-02
5198,1462,Group,2016-07-26
5199,7914,Family,2017-09-10
5199,5427,Family,2020-01-27
5200,7440,Group,2017-08-13
5200,1105,Neighbor,2017-09-16
5200,1204,Neighbor,2015-01-30
5201,7440,Group,2017-08-13
5201,1105,Neighbor,2017-09-16
5201,1204,Neighbor,2015-01-30
5204,5441,Other,2018-03-09
5204,470,Neighbor,2015-05-17
5205,5441,Other,2018-03-09
5205,470,Neighbor,2015-05-17
5206,8494,Co-Worker,2016-11-04
5207,4448,Group,2019-05-06
5207,5127,Co-Worker,2020-01-23
5207,1493,Neighbor,2018-04-14
5209,4670,Co-Worker,2019-06-07
5209,751,Friend,2018-05-04
5209,8591,Friend,2015-06-08
5211,4402,Neighbor,2019-12-15
5211,7246,Neighbor,2018-10-02
5211,8423,Group,2016-06-05
5211,1509,Co-Worker,2019-08-27
5212,1267,Group,2018-09-26
5213,7742,Group,2020-06-23
5213,2420,Co-Worker,2015-07-14
5214,7742,Group,2020-06-23
5214,2420,Co-Worker,2015-07-14
5216,7511,Group,2018-05-15
5216,4124,Family,2018-01-12
5216,972,Other,2020-08-27
5217,8344,Group,2019-03-14
5217,529,Family,2015-12-21
5217,8373,Neighbor,2020-12-20
5217,7091,Friend,2019-10-29
5218,2513,Group,2019-04-03
5218,81,Family,2020-02-28
5218,4336,Other,2020-07-23
5218,4937,Group,2015-03-03
5220,5928,Friend,2015-06-21
5220,5424,Family,2020-09-27
5220,1450,Group,2019-09-28
5220,3270,Co-Worker,2017-11-09
5221,219,Other,2019-07-16
5222,1113,Group,2017-08-20
5222,8418,Group,2020-12-18
5222,5034,Group,2018-03-26
5224,9021,Group,2015-12-07
5224,8603,Co-Worker,2016-04-20
5224,9354,Family,2018-05-29
5224,5206,Family,2020-01-11
5225,944,Group,2018-06-27
5225,2904,Family,2020-05-05
5225,9222,Friend,2018-10-13
5226,7299,Group,2019-03-03
5226,9325,Other,2017-11-08
5226,6367,Group,2016-11-22
5227,159,Neighbor,2017-03-10
5227,7354,Group,2019-11-02
5227,6906,Neighbor,2018-03-09
5227,6663,Family,2018-01-08
5228,5179,Family,2017-09-11
5228,4814,Group,2017-01-01
5228,6540,Co-Worker,2015-09-06
5229,8704,Co-Worker,2018-08-13
5229,5722,Neighbor,2020-10-04
5229,3977,Other,2020-05-06
5229,6020,Family,2018-01-11
5230,977,Family,2020-08-02
5230,6110,Co-Worker,2015-12-18
5230,8322,Neighbor,2020-07-14
5231,1179,Group,2017-11-30
5231,2172,Friend,2016-04-20
5233,4350,Group,2017-03-25
5234,5414,Family,2018-11-11
5234,2264,Family,2018-05-17
5234,5485,Family,2017-01-25
5234,3539,Family,2020-11-05
5235,5147,Family,2015-07-08
5236,8031,Group,2018-11-01
5238,7908,Neighbor,2015-06-10
5239,4061,Family,2015-08-14
5240,8325,Neighbor,2020-09-12
5240,8844,Other,2020-12-21
5240,7760,Group,2019-05-23
5241,626,Family,2018-12-03
5241,2732,Friend,2019-06-22
5242,2534,Other,2015-03-31
5242,4536,Family,2019-04-28
5242,8770,Neighbor,2016-08-21
5243,2776,Co-Worker,2019-07-28
5243,5681,Group,2015-01-28
5243,7984,Family,2015-06-28
5244,1628,Group,2018-06-19
5244,9665,Group,2018-07-25
5245,2014,Friend,2016-03-26
5245,365,Group,2017-08-21
5246,1140,Co-Worker,2015-07-09
5246,3073,Neighbor,2020-03-23
5246,2433,Family,2020-06-22
5247,1140,Co-Worker,2015-07-09
5247,3073,Neighbor,2020-03-23
5247,2433,Family,2020-06-22
5250,4404,Group,2020-10-28
5250,4326,Family,2019-10-23
5251,8278,Other,2015-02-25
5251,2227,Friend,2016-03-21
5252,2913,Co-Worker,2015-06-25
5252,7340,Neighbor,2019-07-22
5252,6158,Other,2019-04-03
5252,2087,Group,2020-11-27
5253,3897,Family,2020-12-12
5253,9255,Other,2016-06-22
5253,5355,Co-Worker,2015-09-16
5253,8029,Friend,2017-09-21
5256,1461,Other,2015-09-08
5258,4610,Group,2016-12-01
5258,3863,Neighbor,2017-04-03
5259,4610,Group,2016-12-01
5259,3863,Neighbor,2017-04-03
5260,931,Co-Worker,2020-08-04
5261,6249,Group,2018-06-25
5261,1328,Group,2018-06-25
5263,6151,Family,2015-12-15
5264,2735,Family,2015-08-16
5265,6113,Family,2016-12-10
5267,9855,Group,2020-06-07
5268,5867,Neighbor,2015-11-22
5268,5335,Neighbor,2017-02-03
5269,8750,Group,2016-01-10
5269,9254,Friend,2016-03-31
5269,6346,Group,2019-10-19
5270,7171,Other,2016-03-11
5271,6666,Group,2020-10-27
5271,177,Other,2015-12-19
5271,9018,Other,2017-10-07
5272,4328,Group,2016-06-15
5272,8056,Neighbor,2015-03-12
5272,5162,Friend,2018-01-13
5273,5679,Family,2016-12-31
5273,6291,Group,2019-07-29
5273,8616,Family,2020-08-31
5274,1676,Co-Worker,2017-10-07
5274,1343,Family,2015-12-13
5275,2720,Group,2019-01-03
5275,6403,Group,2019-08-05
5276,1249,Group,2019-07-05
5277,2460,Group,2019-02-09
5277,9989,Other,2018-02-26
5277,7253,Co-Worker,2016-06-17
5278,7362,Family,2015-12-13
5279,1398,Other,2018-08-17
5282,3225,Neighbor,2016-12-20
5282,9685,Group,2019-10-22
5282,38,Family,2016-11-20
5282,7132,Group,2017-02-19
5283,1120,Family,2017-08-03
5283,9808,Co-Worker,2016-06-24
5283,9997,Group,2019-02-15
5284,1168,Other,2017-11-10
5284,9585,Group,2019-08-26
5285,6627,Group,2017-03-05
5285,5984,Neighbor,2016-07-13
5285,6418,Family,2017-11-18
5285,3482,Group,2016-02-17
5286,2132,Group,2020-12-25
5286,5192,Co-Worker,2019-10-08
5287,4664,Co-Worker,2018-01-26
5287,2088,Other,2018-02-22
5288,7774,Family,2017-11-14
5289,2140,Group,2016-10-19
5291,2505,Group,2017-06-13
5291,4228,Family,2019-04-23
5292,9963,Group,2017-07-06
5292,9500,Other,2019-12-05
5292,3199,Neighbor,2017-01-15
5293,9963,Group,2017-07-06
5293,9500,Other,2019-12-05
5293,3199,Neighbor,2017-01-15
5296,328,Family,2019-04-17
5297,328,Family,2019-04-17
5298,7728,Family,2016-08-07
5298,7150,Other,2017-07-21
5299,3873,Family,2018-09-21
5299,7844,Neighbor,2018-06-05
5299,8415,Group,2020-03-06
5299,8157,Family,2020-12-18
5300,3317,Co-Worker,2016-07-12
5300,547,Other,2020-12-22
5303,2357,Neighbor,2015-09-09
5304,9867,Group,2019-08-01
5305,9174,Co-Worker,2015-11-10
5305,7983,Neighbor,2016-03-06
5305,6124,Family,2019-04-04
5306,9322,Family,2016-11-03
5306,3461,Neighbor,2018-12-02
5306,3877,Group,2017-03-24
5307,6637,Co-Worker,2018-02-18
5308,7833,Family,2016-07-11
5308,7893,Group,2020-05-22
5308,8862,Neighbor,2017-08-11
5308,9116,Group,2016-08-01
5309,7833,Family,2016-07-11
5309,7893,Group,2020-05-22
5309,8862,Neighbor,2017-08-11
5309,9116,Group,2016-08-01
5310,6057,Family,2016-06-08
5310,582,Family,2017-02-03
5310,6521,Neighbor,2019-01-31
5310,2581,Family,2018-11-19
5311,7908,Group,2016-04-17
5312,2024,Co-Worker,2015-07-18
5312,3701,Group,2016-04-30
5314,3319,Family,2020-10-06
5314,2191,Family,2019-12-11
5314,6336,Family,2020-11-02
5315,8839,Group,2015-01-04
5316,3679,Friend,2018-03-04
5319,7031,Family,2017-08-24
5319,6566,Co-Worker,2020-09-20
5320,8770,Neighbor,2016-06-13
5320,1217,Family,2020-04-09
5322,7558,Family,2019-08-16
5322,175,Co-Worker,2016-07-21
5322,4152,Group,2015-08-31
5322,1182,Other,2018-03-30
5323,2665,Family,2020-09-16
5324,8667,Neighbor,2018-02-09
5324,1308,Group,2018-02-04
5325,9862,Family,2018-07-23
5325,1589,Neighbor,2015-03-02
5325,8931,Co-Worker,2016-07-29
5326,9571,Co-Worker,2017-05-20
5326,4005,Neighbor,2015-04-11
5326,8683,Family,2019-06-04
5327,2172,Friend,2016-02-23
5327,7891,Family,2016-09-10
5327,3624,Co-Worker,2018-11-19
5329,4816,Group,2019-05-18
5329,3321,Other,2019-10-14
5329,1724,Co-Worker,2018-08-14
5329,3331,Group,2019-08-17
5331,4125,Group,2017-02-17
5331,6874,Co-Worker,2020-04-15
5331,6369,Group,2019-07-29
5331,2208,Group,2019-09-19
5332,6161,Co-Worker,2018-09-29
5332,6866,Co-Worker,2020-10-14
5332,6646,Group,2015-02-18
5332,2918,Group,2018-02-25
5333,6161,Co-Worker,2018-09-29
5333,6866,Co-Worker,2020-10-14
5333,6646,Group,2015-02-18
5333,2918,Group,2018-02-25
5335,2157,Family,2018-10-07
5335,11,Family,2019-11-23
5336,2412,Friend,2019-01-30
5337,2412,Friend,2019-01-30
5338,7887,Family,2019-03-10
5339,7887,Family,2019-03-10
5340,324,Group,2020-07-20
5341,5262,Friend,2019-06-14
5341,4960,Co-Worker,2019-05-19
5341,6960,Group,2020-11-01
5342,2971,Neighbor,2018-08-29
5342,7629,Family,2017-10-12
5342,6938,Family,2020-06-11
5342,4135,Friend,2016-11-22
5343,9899,Group,2019-10-15
5343,1714,Neighbor,2015-02-17
5343,4550,Family,2016-08-29
5344,240,Co-Worker,2017-07-06
5346,2179,Friend,2016-06-23
5346,4772,Neighbor,2018-09-30
5346,5425,Other,2015-04-25
5348,4439,Family,2016-03-19
5349,4130,Other,2020-01-03
5349,7828,Group,2020-08-27
5350,4996,Group,2020-11-30
5350,1,Other,2016-03-26
5350,8877,Family,2015-05-28
5351,600,Neighbor,2020-10-19
5351,8001,Neighbor,2020-09-12
5351,1131,Group,2018-06-07
5352,9925,Family,2016-08-28
5352,1948,Other,2020-05-09
5353,9925,Family,2016-08-28
5353,1948,Other,2020-05-09
5355,3941,Other,2015-07-20
5355,3225,Other,2018-06-12
5355,3112,Family,2016-03-15
5356,3941,Other,2015-07-20
5356,3225,Other,2018-06-12
5356,3112,Family,2016-03-15
5357,9970,Family,2019-08-26
5357,6334,Neighbor,2015-03-22
5358,9867,Other,2017-04-02
5358,9988,Family,2018-05-16
5359,8264,Co-Worker,2019-01-05
5360,6154,Friend,2018-04-10
5360,5769,Neighbor,2017-10-21
5361,6154,Friend,2018-04-10
5361,5769,Neighbor,2017-10-21
5362,6242,Other,2017-09-04
5364,6298,Co-Worker,2020-05-28
5364,4745,Group,2017-04-10
5364,8518,Group,2015-05-16
5364,4518,Co-Worker,2016-09-22
5366,4411,Group,2015-11-06
5366,7328,Co-Worker,2017-09-01
5367,7915,Other,2015-03-12
5367,9127,Group,2019-08-12
5367,6609,Co-Worker,2016-04-07
5368,1181,Family,2015-02-16
5368,32,Neighbor,2015-08-07
5368,3301,Group,2019-10-23
5368,389,Group,2015-04-02
5369,392,Family,2015-11-30
5370,4031,Family,2016-12-23
5370,6625,Group,2017-03-22
5370,1561,Friend,2015-01-02
5371,6100,Family,2016-07-07
5371,4528,Neighbor,2019-11-29
5371,6989,Family,2019-12-01
5371,1742,Other,2018-06-26
5372,7626,Co-Worker,2017-06-03
5372,2321,Group,2018-10-02
5372,1800,Friend,2015-11-11
5375,6059,Group,2017-11-29
5375,5514,Friend,2020-06-05
5376,7257,Group,2016-11-06
5377,3648,Family,2016-03-11
5377,4823,Family,2020-01-09
5377,7243,Group,2018-08-09
5377,1134,Other,2020-05-01
5378,714,Friend,2015-01-03
5378,749,Family,2020-02-29
5378,4894,Co-Worker,2020-10-03
5378,8603,Neighbor,2018-01-01
5379,7285,Group,2019-03-27
5379,7273,Neighbor,2015-06-19
5379,5693,Group,2020-08-03
5380,7064,Other,2019-12-27
5380,4725,Co-Worker,2020-01-27
5380,1590,Friend,2020-05-11
5381,6243,Group,2020-10-21
5381,4993,Co-Worker,2020-06-19
5381,2127,Other,2020-03-19
5382,1792,Group,2015-03-13
5382,6164,Co-Worker,2019-01-04
5383,9394,Co-Worker,2017-02-25
5383,6906,Group,2016-09-20
5383,7097,Co-Worker,2015-10-21
5384,2939,Co-Worker,2017-11-06
5384,8194,Neighbor,2015-12-05
5385,5321,Neighbor,2018-08-13
5386,5321,Neighbor,2018-08-13
5387,6574,Group,2015-03-19
5387,18,Family,2018-10-02
5387,9222,Neighbor,2018-10-03
5387,9317,Group,2019-11-30
5388,8206,Group,2015-10-26
5388,9399,Family,2017-08-12
5388,3936,Group,2016-11-11
5388,9021,Group,2019-05-20
5390,3934,Group,2015-09-18
5390,6575,Family,2016-10-17
5392,1910,Co-Worker,2016-02-03
5393,8089,Friend,2015-09-05
5393,5220,Family,2016-02-16
