ua_id,user_agent,browser,browser_ver,device,device_os,device_osver,device_type,device_brand,device_model
2773,Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) CriOS/43.0.2357.61 Mobile/12H321 Safari/600.1.4,Chrome Mobile iOS,43-0-2357,iPhone,iOS,8/4/01,Phone,Apple,iPad
2774,Mozilla/5.0 (Linux; Android 5.0.1; VS985 4G Build/LRX21Y) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36,Chrome Mobile,45-0-2454,VS985 4G,Android,5-0-1,Phone,LG,VS9854G
2775,Mozilla/5.0 (Linux; Android 5.0.2; LG-V410/V41020b Build/LRX22G) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/34.0.1847.118 Safari/537.36,Chrome Mobile WebView,34-0-1847,LG-V410,Android,5-0-2,Phone,LG,V410
2776,Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-G920T Build/LMY47X) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/3.2 Chrome/38.0.2125.102 Mobile Safari/537.36,Samsung Internet,3-2-None,Samsung SM-G920T,Android,5/1/01,Phone,Samsung,SM-G920T
2777,Mozilla/5.0 (Linux; Android 4.4.2; SM-T230NU Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.133 Safari/537.36,Chrome,44-0-2403,Samsung SM-T230NU,Android,4/4/02,Phone,Samsung,SM-T230NU
2778,Mozilla/5.0 (Linux; Android 4.2.2; SM-T110 Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,Samsung SM-T110,Android,4/2/02,Phone,Samsung,SM-T110
2779,Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG SM-N910T Build/LRX22C) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36,Samsung Internet,2-1-None,Samsung SM-N910T,Android,5-0-1,Phone,Samsung,SM-N910T
2780,Mozilla/5.0 (Linux; Android 5.0.2; LG-V410 Build/LRX22G) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,LG-V410,Android,5-0-2,Phone,LG,V410
2781,Mozilla/5.0 (iPad; CPU OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) GSA/7.0.55539 Mobile/12B410 Safari/600.1.4,Google,7-0-55539,iPhone,iOS,8-1-None,Phone,Apple,iPad
2782,Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) CriOS/43.0.2357.61 Mobile/12H143 Safari/600.1.4,Chrome Mobile iOS,43-0-2357,iPhone,iOS,8-4-None,Phone,Apple,iPad
2783,Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) CriOS/43.0.2357.61 Mobile/12F69 Safari/600.1.4,Chrome Mobile iOS,43-0-2357,iPhone,iOS,8-3-None,Phone,Apple,iPad
2784,Mozilla/5.0 (Linux; Android 4.4.2; SM-T237P Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,Samsung SM-T237P,Android,4/4/02,Phone,Samsung,SM-T237P
2785,Mozilla/5.0 (Linux; Android 5.0.2; SM-T800 Build/LRX22G) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.133 Safari/537.36,Chrome,44-0-2403,Samsung SM-T800,Android,5-0-2,Phone,Samsung,SM-T800
2786,Mozilla/5.0 (Linux; U; Android 4.4.2; en-us; LGMS323 Build/KOT49I.MS32310c) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/30.0.1599.103 Mobile Safari/537.36,Chrome Mobile WebView,30-0-1599,LGMS323,Android,4/4/02,Phone,LG,MS323
2787,Mozilla/5.0 (iPad; CPU OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML like Gecko) Version/5.1 Mobile/9B176 Safari/7534.48.3,Mobile Safari,5-1-None,iPad,iOS,5-1-None,Phone,Apple,iPad
2788,Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG SPH-L720 Build/LRX22C) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36,Samsung Internet,2-1-None,Samsung SPH-L720,Android,5-0-1,Phone,Samsung,SPH-L720
2789,Mozilla/5.0 (Linux; Android 4.4.4; Z970 Build/KTU84P) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36,Chrome Mobile WebView,30-0-0,Z970,Android,4/4/04,Phone,ZTE,Z970
2790,Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48I) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36,Chrome Mobile,45-0-2454,Nexus 5,Android,5/1/01,Phone,LG,Nexus5
2791,Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-G925T Build/LMY47X) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/3.2 Chrome/38.0.2125.102 Mobile Safari/537.36,Samsung Internet,3-2-None,Samsung SM-G925T,Android,5/1/01,Phone,Samsung,SM-G925T
2792,Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4.17.9 (KHTML like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3,Mobile Safari,5-1-None,iPhone,iOS,8/4/01,Phone,Apple,iPad
2793,Mozilla/5.0 (Linux; Android 4.2.2; GT-P5113 Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,Samsung GT-P5113,Android,4/2/02,Phone,Samsung,GT-P5113
2794,Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) GSA/8.0.57838 Mobile/12B466 Safari/600.1.4,Google,8-0-57838,iPad,iOS,8/1/03,Phone,Apple,iPad
2795,Mozilla/5.0 (Linux; Android 4.4.2; LG-V410 Build/KOT49I.V41010d) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,LG-V410,Android,4/4/02,Phone,LG,V410
2796,Mozilla/5.0 (Linux; Android 4.2.2; Le Pan TC802A Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,Le Pan TC802A,Android,4/2/02,Phone,Generic_Android_Tablet,LePanTC802A
2797,Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML like Gecko) GSA/6.0.51363 Mobile/11D257 Safari/9537.53,Google,6-0-51363,iPhone,iOS,7/1/02,Phone,Apple,iPad
2798,Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) Mobile/12H321 [FBAN/FBIOS;FBAV/38.0.0.6.79;FBBV/14316658;FBDV/iPad41;FBMD/iPad;FBSN/iPhone OS;FBSV/8.4.1;FBSS/2; FBCR/;FBID/tablet;FBLC/en_US;FBOP/1],Facebook,38-0-0,iPhone,iOS,8/4/01,Phone,Apple,iPad41
2799,Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,Asus Nexus 7,Android,4/4/04,Phone,Asus,Nexus7
2800,Mozilla/5.0 (Linux; Android 4.2.2; QMV7B Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/34.0.1847.114 Safari/537.36,Chrome,34-0-1847,QMV7B,Android,4/2/02,Phone,Generic_Android_Tablet,QMV7B
2801,Mozilla/5.0 (Linux; U; Android 4.0.3; en-us) AppleWebKit/537.36 (KHTML like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36,Chrome Mobile,31-0-1650,Generic Smartphone,Android,4-0-3,Phone,Generic,Smartphone
2802,Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) Mobile/12B466,Mobile Safari UI/WKWebView,None-None-None,iPhone,iOS,8/1/03,Phone,Apple,iPad
2803,Mozilla/5.0 (iPad; U; CPU OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3,Mobile Safari,5-1-None,iPhone,iOS,5-0-None,Phone,Apple,iPad
2804,Mozilla/5.0 (Linux; Android 5.0; SAMSUNG SM-N900T Build/LRX21V) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36,Samsung Internet,2-1-None,Samsung SM-N900T,Android,5-0-None,Phone,Samsung,SM-N900T
2805,Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; Lenovo K860i Build/JOP40D) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/023_0.4_diordna_8021_027/OVONEL_71_1.2.4_i068K+ovoneL/1000728p/D401F7BAA1FEB306E0D5F1FC77227C3E%7C112848110064968/1,Android,4/2/01,Lenovo K860i,Android,4/2/01,Other,Lenovo,K860i
2806,Mozilla/5.0 (Linux; U; Android 4.0.3; zh-cn; K-Touch S5t Build/IML74K) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Mobile Safari/534.30 MApi 1.0 (com.dianping.v1 7.0.0 om_sd_360szmll K-Touch_S5t; Android 4.0.3) MApi 1.0 (com.dianping.v1 7.0.0 om_sd_360szmll K-Touch_S5t; Android 4.0.3) efte/1.0 (efte-for-android),Android,4-0-3,K-Touch S5t,Android,4-0-3,Other,Ktouch,S5t
2807,Mozilla/5.0 (Linux; Android 4.4.4; M355 Build/KTU84P) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 MApi 1.0 (com.dianping.v1 7.0.0 om_sd_wandoujia M355; Android 4.4.4) MApi 1.0 (com.dianping.v1 7.0.0 om_sd_wandoujia M355; Android 4.4.4) efte/1.0 (efte-for-android),Chrome Mobile WebView,33-0-0,M355,Android,4/4/04,Other,Generic_Android,M355
2808,Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; moii E996 Build/JZO54K) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Mobile Safari/534.30 MApi 1.0 (com.dianping.v1 7.0.0 dianping-m moii_E996; Android 4.1.2) MApi 1.0 (com.dianping.v1 7.0.0 dianping-m moii_E996; Android 4.1.2) efte/1.0 (efte-for-android),Android,4/1/02,moii E996,Android,4/1/02,Other,Generic_Android,moiiE996
2809,Mozilla/5.0 (Linux; U; Android 4.2.1; zh-CN; 2013022 Build/HM2013022) AppleWebKit/533.1 (KHTML like Gecko) Version/4.0 UCBrowser/9.7.8.425 U3/0.8.0 Mobile Safari/533.1,UC Browser,9/7/08,2013022,Android,4/2/01,Other,Generic_Android,2013022
2810,Mozilla/5.0 (Linux; Android 4.4.2; S55u Build/19.2.A.0.362) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MApi 1.0 (com.dianping.v1 7.0.0 om_sd_wandoujia S55u; Android 4.4.2) MApi 1.0 (com.dianping.v1 7.0.0 om_sd_wandoujia S55u; Android 4.4.2) efte/1.0 (efte-for-android),Chrome Mobile WebView,30-0-0,S55u,Android,4/4/02,Other,Generic_Android,S55u
2811,Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082i Build/JZO54K) AppleWebKit/534.30 (KHTML like Gecko) FlyFlow/2.4 Version/4.0 Mobile Safari/534.30 baidubrowser/042_11.61.4.2_diordna_008_084/gnusmas_61_2.1.4_i2809I-TG/1000943c/93733D6FC7DB4BF99EE73DB614F2E204%7C688818650715653/1,Baidu Browser,042-None-None,Samsung GT-I9082i,Android,4/1/02,Other,Samsung,GT-I9082i
2812,Mozilla/5.0 (Linux; U; Android 4.3; zh-CN; HUAWEI G521-L076 Build/HUAWEIG521-L076) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 UCBrowser/9.9.8.511 U3/0.8.0 Mobile Safari/534.30,UC Browser,9/9/08,HUAWEI G521-L076,Android,4-3-None,Other,Huawei,G521-L076
2813,Mozilla/5.0 (Linux; U; Android 2.3.6; zh-cn; GT-N7000 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML like Gecko) Version/4.0 Mobile Safari/533.1 MApi 1.0 (com.dianping.v1 7.0.0 dianping-m GT-N7000; Android 2.3.6) MApi 1.0 (com.dianping.v1 7.0.0 dianping-m GT-N7000; Android 2.3.6) efte/1.0 (efte-for-android),Android,2/3/06,Samsung GT-N7000,Android,2/3/06,Other,Samsung,GT-N7000
2814,Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220c) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 GSA/8.0.22.16.arm,Google,8-0-22,LG-D802,Android,4/4/02,Other,LG,D802
2815,Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220c) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36,Chrome Mobile,66-0-3359,LG-D802,Android,4/4/02,Other,LG,D802
2816,Mozilla/5.0 (Linux; Android 7.0; VS995 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/66.0.3359.126 Mobile Safari/537.36 Snapchat/10.31.0.0 (VS995; Android 7.0#180801909b8d8#24; gzip),Snapchat,10/31/00,VS995,Android,7-0-None,Other,LG,VS995
2817,Mozilla/5.0 (Linux; Android 8.1.0; Pixel 2 XL Build/OPM2.171019.029; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/66.0.3359.126 Mobile Safari/537.36 Snapchat/10.31.0.0 (Pixel 2 XL; Android 8.1.0#4657601#27; gzip),Snapchat,10/31/00,Pixel 2 XL,Android,8/1/00,Other,Google,Pixel2XL
2818,Mozilla/5.0 (Linux; U; Android 7.0; en-US; Moto G (5) Plus Build/NPNS25.137-92-8) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 UCBrowser/11.5.0.1015 (SpeedMode) U4/1.0 UCWEB/2.0 Mobile Safari/534.30,UC Browser,11/5/00,Moto G (5) Plus,Android,7-0-None,Other,Motorola,G(5)Plus
2819,Mozilla/5.0 (Linux; Android 7.0; F3116 Build/33.3.A.1.97; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/66.0.3359.126 Mobile Safari/537.36 GSA/8.0.22.21.arm64,Google,8-0-22,F3116,Android,7-0-None,Other,Generic_Android,F3116
2820,Mozilla/5.0 (Linux; Android 8.1.0; ONEPLUS A5010 Build/OPM1.171019.011) AppleWebKit/537.36 (KHTML like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36,Chrome Mobile,64-0-3282,OnePlus ONEPLUS A5010,Android,8/1/00,Other,OnePlus,ONEPLUSA5010
2821,Mozilla/5.0 (Linux; Android 5.1.1; LG-K330 Build/LMY47V; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 GSA/7.0.13.21.arm,Google,7-0-13,LG-K330,Android,5/1/01,Other,LG,K330
2822,Mozilla/5.0 (Linux; Android 8.0.0; SM-G955F Build/R16NW; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/66.0.3359.126 Mobile Safari/537.36 GSA/8.0.22.21.arm64,Google,8-0-22,Samsung SM-G955F,Android,8-0-0,Other,Samsung,SM-G955F
2823,Mozilla/5.0 (Linux; Android 5.1; LENNY2 Build/LMY47I) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36,Chrome Mobile,66-0-3359,LENNY2,Android,5-1-None,Other,Generic_Android,LENNY2
2824,Mozilla/5.0 (Linux; Android 4.2.2; LG-D802 Build/JDQ39B) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36,Chrome Mobile,66-0-3359,LG-D802,Android,4/2/02,Other,LG,D802
2825,Mozilla/5.0 (Linux; Android 5.0; Micromax Q340 Build/LRX21M) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/37.0.0.0 Mobile Safari/537.36 GSA/4.1.24.1672412.arm,Google,4/1/24,Micromax Q340,Android,5-0-None,Other,Generic_Android,MicromaxQ340
2826,Mozilla/5.0 (Linux; Android 6.0; MYA-L41 Build/HUAWEIMYA-L41; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/66.0.3359.126 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/170.0.0.52.95;],Facebook,170-0-0,MYA-L41,Android,6-0-None,Other,Huawei,MYA-L41
2827,Mozilla/5.0 (Linux; U; Android 4.0.3; de-ch; HTC Sensation Build/IML74K) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Mobile Safari/534.30,Android,4-0-3,HTC Sensation,Android,4-0-3,Other,HTC,Sensation
2828,Mozilla/5.0 (Linux; Android 4.0.4; Galaxy Nexus Build/IMM76B) AppleWebKit/535.19 (KHTML like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19,Chrome Mobile,18-0-1025,Samsung Galaxy Nexus,Android,4-0-4,Other,Samsung,GalaxyNexus
2829,Mozilla/5.0 (Linux; U; Android 6.0.1; en-us; Redmi 4A Build/MMB29M) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/53.0.2785.146 Mobile Safari/537.36 XiaoMi/MiuiBrowser/8.8.7,MiuiBrowser,8/8/07,XiaoMi Redmi 4A,Android,6-0-1,Other,XiaoMi,Redmi4A
2830,Mozilla/5.0 (Linux; Android 4.4.2; T72MR 3G Build/Oysters) AppleWebKit/537.36 (KHTML like Gecko) Chrome/37.0.2062.124 YaBrowser/14.10.2062.12160.01 Safari/537.36,Yandex Browser,14-10-2062,T72MR 3G,Android,4/4/02,Other,Generic_Android_Tablet,T72MR3G
2831,Mozilla/5.0 (Linux; Android 4.4.4; SM-J110H Build/KTU84P) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 GSA/3.6.14.1337016.arm,Google,3/6/14,Samsung SM-J110H,Android,4/4/04,Other,Samsung,SM-J110H
2832,Mozilla/5.0 (Linux; U; Android 4.4.4; en-US; Lenovo S60-a Build/KTU84P) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/12.2.1.1108 Mobile Safari/537.36,UC Browser,12/2/01,Lenovo S60-a,Android,4/4/04,Other,Lenovo,S60-a
2833,Mozilla/5.0 (Linux; Android 7.0; SM-T813 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/55.0.2883.91 Safari/537.36,Chrome Mobile WebView,55-0-2883,Samsung SM-T813,Android,7-0-None,Other,Samsung,SM-T813
2834,Mozilla/5.0 (Linux; Android 4.4.2; SM-T231 Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/30.0.0.0 Safari/537.36 OKAndroid/17.10.10 OkApp,Chrome Mobile WebView,30-0-0,Samsung SM-T231,Android,4/4/02,Other,Samsung,SM-T231
2835,Mozilla/5.0 (Linux; Android 6.0; 5045D Build/MRA58K) AppleWebKit/537.36 (KHTML like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36,Chrome Mobile,62-0-3202,5045D,Android,6-0-None,Other,Generic_Android,5045D
2836,Mozilla/5.0 (Linux; Android 7.0; SM-J330F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/66.0.3359.126 Mobile Safari/537.36 OKAndroid/18.4.24 OkApp,Chrome Mobile WebView,66-0-3359,Samsung SM-J330F,Android,7-0-None,Other,Samsung,SM-J330F
2837,Mozilla/5.0 (Linux; Android 4.4.2; TT1004PG Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/64.0.3282.116 Safari/537.36,Chrome,64-0-3282,TT1004PG,Android,4/4/02,Other,Generic_Android_Tablet,TT1004PG
2838,Mozilla/5.0 (Linux; Android 5.1.1; ASUS_Z00VD Build/LMY49J) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36,Chrome Mobile,66-0-3359,Asus Z00VD,Android,5/1/01,Other,Asus,Z00VD
2839,Mozilla/5.0 (Linux; Android 4.2.2; MS3B Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36,Chrome Mobile,34-0-1847,MS3B,Android,4/2/02,Other,Generic_Android,MS3B
2840,Mozilla/5.0 (Linux; Android 4.4.2; LG-D170 Build/KOT49I.A1440471450) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36,Chrome Mobile,66-0-3359,LG-D170,Android,4/4/02,Other,LG,D170
2841,Mozilla/5.0 (Linux; Android 4.2.2; Vega 782 Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/64.0.3282.137 Safari/537.36,Chrome,64-0-3282,Vega,Android,4/2/02,Other,Advent,Vega
2842,Mozilla/5.0 (Linux; U; Android 5.1.1; en-US; SM-G531H Build/LMY48B) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 UCBrowser/10.8.0.718 U3/0.8.0 Mobile Safari/534.30,UC Browser,10/8/00,Samsung SM-G531H,Android,5/1/01,Other,Samsung,SM-G531H
2843,Mozilla/5.0 (Linux; U; Android 7.1.2; TA-1021 Build/N2G47H; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 OPR/33.0.2254.125672,Opera Mobile,33-0-2254,TA-1021,Android,7/1/02,Other,Generic_Android,TA-1021
2844,Mozilla/5.0 (Linux; U; Android 7.1.1; en-US; MI MAX 2 Build/NMF26F) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 UCBrowser/11.1.5.890 U3/0.8.0 Mobile Safari/534.30,UC Browser,11/1/05,XiaoMi MI MAX 2,Android,7/1/01,Other,XiaoMi,MIMAX2
2845,Mozilla/5.0 (Linux; Android 6.0; SUPRA M84E 3G Build/MRA58K) AppleWebKit/537.36 (KHTML like Gecko) Chrome/64.0.3282.137 Safari/537.36,Chrome,64-0-3282,SUPRA M84E 3G,Android,6-0-None,Other,Generic_Android_Tablet,SUPRAM84E3G
2846,Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-J730FM Build/NRD90M) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/6.4 Chrome/54.0.2924.87 Mobile Safari/537.36,Samsung Internet,6-4-None,Samsung SM-J730FM,Android,7-0-None,Other,Samsung,SM-J730FM
2847,Mozilla/5.0 (Linux; Android 4.4.2; Ixion XL145 Snatch Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/60.0.3112.78 Mobile Safari/537.36,Chrome Mobile,60-0-3112,Ixion XL145 Snatch,Android,4/4/02,Other,Generic_Android,IxionXL145Snatch
2848,Mozilla/5.0 (Linux; Android 6.0; FS456 Build/MRA58K) AppleWebKit/537.36 (KHTML like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,Chrome Mobile,55-0-2883,FS456,Android,6-0-None,Other,Generic_Android,FS456
2849,Mozilla/5.0 (Linux; Android 7.1.2; Che2-L11 Build/N2G48H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36,Chrome Mobile,66-0-3359,Che2-L11,Android,7/1/02,Other,Generic_Android,Che2-L11
2850,Mozilla/5.0 (Linux; U; Android 4.2.2; ru-ru; Lenovo A3500-FL Build/JDQ39) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Mobile Safari/534.30,Android,4/2/02,Lenovo A3500-FL,Android,4/2/02,Other,Lenovo,A3500-FL
2851,Mozilla/5.0 (Linux; Android 4.1.2; LG-D686 Build/JZO54K) AppleWebKit/537.36 (KHTML like Gecko) Chrome/42.0.2311.152 YaBrowser/15.6.2311.6088.00 Mobile Safari/537.36,Yandex Browser,15-6-2311,LG-D686,Android,4/1/02,Other,LG,D686
2852,Mozilla/5.0 (Linux; Android 5.1; X5pro Build/LMY47D) AppleWebKit/537.36 (KHTML like Gecko) Chrome/64.0.3282.186 YaBrowser/18.3.1.651.00 Mobile Safari/537.36,Yandex Browser,18-3-1,X5pro,Android,5-1-None,Other,Generic_Android,X5pro
2853,Mozilla/5.0 (Linux; U; Android 4.2.2; ru; NT-3601P/3602P Build/JDQ39) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 UCBrowser/9.8.9.457 U3/0.8.0 Mobile Safari/534.30,UC Browser,9/8/09,NT-3601P/3602P,Android,4/2/02,Other,Generic_Android,NT-3601P/3602P
2854,Mozilla/5.0 (Linux; U; Android 4.1.2; en-US; Nokia_X Build/JZO54K) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/12.2.0.1089 Mobile Safari/537.36,UC Browser,12/2/00,Nokia_X,Android,4/1/02,Other,Nokia,X
2855,Mozilla/5.0 (Linux; Android 4.4.4; SM-T560 Build/KTU84P; ru-ru) AppleWebKit/537.36 (KHTML like Gecko) Safari/537.36 Puffin/4.7.2.2390AT Chrome/63.0.1234.56,Puffin,4/7/02,Samsung SM-T560,Android,4/4/04,Other,Samsung,SM-T560
2856,Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220d) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36,Chrome Mobile,66-0-3359,LG-D802,Android,4/4/02,Other,LG,D802
2857,Mozilla/5.0 (Linux; Android 5.1; Pacific4G Build/LMY47D) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36,Chrome Mobile,66-0-3359,Pacific4G,Android,5-1-None,Other,Generic_Android,Pacific4G
2858,Mozilla/5.0 (Linux; Android 7.0; Optima_Prime_3_3G_TS7131MG Build/NRD90M) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.126 Safari/537.36,Chrome,66-0-3359,Optima_Prime_3_3G_TS7131MG,Android,7-0-None,Other,Generic_Android_Tablet,Optima_Prime_3_3G_TS7131MG
2859,Mozilla/5.0 (Linux; U; Android 5.0; en-US; PowerFivePro Build/LRX21M) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/12.2.0.1089 Mobile Safari/537.36,UC Browser,12/2/00,PowerFivePro,Android,5-0-None,Other,Generic_Android,PowerFivePro
2860,Mozilla/5.0 (Linux; Android 4.2.2; TS1012E 3G Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/64.0.3282.186 YaBrowser/18.3.1.651.01 Safari/537.36,Yandex Browser,18-3-1,TS1012E 3G,Android,4/2/02,Other,Generic_Android_Tablet,TS1012E3G
2861,Mozilla/5.0 (Linux; Android 6.0.1; Le X820 Build/FKXOSOP5801910251S) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36,Chrome Mobile,66-0-3359,Le X820,Android,6-0-1,Other,Generic_Android,LeX820
