customer_id,device
5676,649241-137057
5676,960192-209098
5676,338496-425100
5676,227118-675041
5677,022178-498056
5677,150065-266085
5677,097021-567046
5678,510169-610090
5678,470141-419062
5678,910386-343060
5678,774422-187059
5679,510169-610090
5679,470141-419062
5679,910386-343060
5679,774422-187059
5680,143440-638029
5680,056104-609108
5680,189344-367011
5680,686061-737107
5681,457512-299068
5682,728305-281037
5682,429050-562076
5682,973452-714066
5682,536403-358084
5683,728305-281037
5683,429050-562076
5683,973452-714066
5683,536403-358084
5684,486544-536110
5684,715483-604004
5685,486544-536110
5685,715483-604004
5687,287330-136005
5688,916251-337100
5689,086385-692006
5692,441021-201045
5693,441021-201045
5695,234044-467087
5696,445273-457004
5696,791259-364068
5696,760524-331017
5696,767096-458044
5700,397208-415087
5700,506226-342073
5700,247398-359100
5702,227118-675041
5703,271392-661032
5703,611060-357004
5703,265439-589033
5703,073029-527052
5705,279332-301072
5705,897511-440089
5706,279332-301072
5706,897511-440089
5707,288031-744075
5707,760256-761011
5707,825381-507106
5709,477451-190070
5709,923389-429003
5710,477451-190070
5710,923389-429003
5711,868089-752017
5711,916098-181075
5711,670477-450020
5712,322012-162067
5712,148436-399041
5713,864132-222102
5714,458512-415073
5714,626528-664089
5714,176069-703001
5714,537168-128101
5715,492391-115050
5715,875087-153078
5715,730189-625041
5716,998361-215071
5716,958171-392006
5716,658336-766101
5716,525078-418092
5717,481219-469094
5718,481219-469094
5719,721120-544040
5721,101288-316080
5721,595495-730020
5721,065064-417021
5722,564216-775007
5722,873458-603018
5722,440434-528098
5722,142177-342091
5724,958248-117069
5724,063409-297048
5724,202168-189070
5724,697402-515050
5725,335386-153073
5725,240460-356038
5726,450545-385101
5726,486035-395043
5727,594361-707074
5727,402166-232002
5727,441293-361108
5728,688484-738103
5728,560490-567055
5728,001496-512087
5728,344328-640073
5729,688484-738103
5729,560490-567055
5729,001496-512087
5729,344328-640073
5730,279332-301072
5731,294091-482042
5731,372366-571004
5731,552402-624048
5731,478320-267090
5732,815157-684051
5733,287013-725073
5733,645309-578070
5733,350298-125086
5733,044531-250054
5734,501364-675050
5734,713127-569100
5734,107487-719101
5734,899022-141042
5737,004370-271099
5737,876204-671096
5738,499086-495022
5738,105428-215083
5738,124285-625028
5738,463276-763020
5739,792511-648093
5739,754257-361061
5739,055259-722088
5739,879507-185080
5740,651385-733044
5740,876139-773018
5740,249426-237027
5740,908545-382058
5742,285173-678034
5743,452000-649055
5744,452000-649055
5745,844242-648009
5745,756059-223002
5746,890154-656005
5746,432219-120070
5746,902239-728028
5747,168161-619005
5747,900042-354096
5747,795329-269010
5747,035216-433012
5750,436409-413006
5750,519412-605059
5750,745545-230034
5750,814065-579002
5751,780124-597087
5751,251417-214109
5752,780124-597087
5752,251417-214109
5753,408208-400048
5753,412513-639056
5754,965182-157032
5754,122481-200008
5755,965182-157032
5755,122481-200008
5756,657410-222091
5757,657410-222091
5758,478392-458078
5758,186321-385011
5759,595048-434025
5759,740016-639098
5761,023397-633006
5761,622101-478104
5761,381335-547073
5761,536215-376003
5762,705499-497020
5762,686154-138072
5762,757203-218103
5762,506003-487024
5763,536403-358084
5763,553277-233047
5763,928011-426046
5763,386289-176091
5764,067078-750022
5764,194401-569080
5764,153453-456105
5764,679093-436096
5765,882377-477010
5767,346195-348012
5767,215005-554012
5768,413166-676031
5768,387466-177001
5768,615197-332035
5768,191495-474049
5769,723119-407093
5769,540299-122076
5769,639052-172044
5769,520433-413108
5770,966459-175102
5771,748378-539054
5771,138200-487051
5771,452133-376034
5771,844065-397011
5772,748378-539054
5772,138200-487051
5772,452133-376034
5772,844065-397011
5773,131441-270098
5774,384213-156093
5774,022178-498056
5774,333124-751044
5775,783546-440051
5775,951484-636010
5775,245248-290034
5775,770263-418093
5779,171444-362013
5780,411310-536024
5782,367119-234038
5782,144375-542088
5784,585194-494053
5784,688291-768069
5784,638398-433070
5785,585194-494053
5785,688291-768069
5785,638398-433070
5786,153189-131066
5786,006306-642042
5786,452535-758005
5786,996005-434082
5787,711513-748087
5787,991047-378022
5788,068525-286081
5788,213504-584109
5789,036439-621033
5790,977378-466045
5790,404081-448049
5790,886156-192022
5791,964525-298093
5791,458464-475101
5792,470358-351021
5792,269540-612017
5794,289131-142023
5794,273004-574036
5794,477098-140009
5794,961492-238023
5795,902239-728028
5796,715544-515092
5796,307390-510038
5796,517378-389087
5796,359512-738109
5797,715544-515092
5797,307390-510038
5797,517378-389087
5797,359512-738109
5799,434019-215018
5799,157070-173060
5799,529116-560029
5800,434019-215018
5800,157070-173060
5800,529116-560029
5802,313210-274087
5802,591079-322071
5802,524490-756048
5803,236164-528097
5804,465087-261003
5804,605045-123059
5804,991020-251080
5805,665415-366062
5805,375236-525064
5805,341505-251070
5805,189190-701004
5806,144149-599099
5806,285438-455050
5806,926325-300027
5807,022310-700088
5807,234437-767063
5808,022310-700088
5808,234437-767063
5809,090442-295061
5810,633096-554072
5810,379041-255062
5810,259451-350077
5810,608390-166092
5811,163291-573109
5811,386203-562068
5812,163291-573109
5812,386203-562068
5813,328075-520000
5814,721204-350063
5814,546156-511054
5815,721204-350063
5815,546156-511054
5816,858326-722025
5816,201367-678019
5817,607163-668027
5817,968285-313103
5817,510038-555040
5821,094152-220098
5822,827402-507000
5822,697317-533028
5824,591350-283092
5826,390488-202032
5827,950094-126006
5827,206099-481043
5827,860501-446016
5828,470141-419062
5828,587195-763023
5830,193050-455073
5830,825549-390041
5831,156360-354107
5831,067232-583040
5832,043315-147047
5832,544299-217038
5832,154071-368074
5832,055524-426006
5836,748356-287059
5836,568205-323086
5837,826258-131088
5837,307434-228036
5837,104483-459061
5838,588410-154015
5838,395260-758040
5838,143312-269085
5838,245449-310107
5841,106106-575053
5842,236353-611025
5842,527178-660101
5843,691378-207036
5844,932384-506087
5844,935133-281002
5844,459021-367033
5844,807081-314092
5845,935150-753023
5845,585376-600012
5845,566058-681008
5846,958248-117069
5846,887335-748069
5847,812141-147038
5848,812141-147038
5850,426159-168107
5850,745503-542061
5850,939179-120101
5850,140438-604076
5851,410179-604039
5851,017487-532036
5852,473380-730083
5852,031046-668053
5852,917125-530042
5853,344106-696023
5854,829072-742087
5854,577388-694031
5854,431526-419038
5855,026277-180040
5856,790404-390093
5856,987354-625069
5856,753415-156017
5856,594269-246065
5858,516052-466062
5858,901408-413029
5859,117300-485104
5859,256361-179068
5859,940400-325086
5859,439551-279100
5860,750329-417047
5860,077139-710028
5861,116185-419042
5861,779076-733110
5863,071220-180085
5863,984432-665017
5863,068177-540069
5864,191495-474049
5864,563267-682067
5864,780019-155018
5865,157268-589079
5866,797326-402040
5866,129487-723064
5867,142038-165072
5867,821215-530046
5867,493297-610089
5868,964525-298093
5868,455044-580033
5868,016466-444028
5868,759409-404006
5870,237188-379044
5870,081444-683091
5870,367119-234038
5870,520332-287025
5871,441045-538095
5873,334243-384013
5873,853264-236096
5873,498440-458051
5874,396326-359040
5874,742319-472069
5875,339530-120065
5875,085147-748055
5875,597524-184021
5875,396347-264037
5876,347176-210066
5876,179128-551021
5877,636253-499082
5877,353253-453025
5877,233203-670054
5877,644134-312009
5879,604305-575055
5879,381395-342076
5879,815222-472075
5880,931296-774083
5880,178458-495065
5880,717219-319065
5880,214248-604032
5881,077139-710028
5881,030399-279082
5881,009328-303022
5881,751214-339099
5882,512341-421050
5882,419518-238092
5883,303439-733019
5884,167244-123002
5884,507134-685054
5885,701121-118105
5885,488073-310033
5885,332215-148043
5888,898349-503077
5888,498132-618048
5889,898349-503077
5889,498132-618048
5891,095359-408055
5891,749367-404071
5891,195456-771027
5892,510169-610090
5892,427111-707020
5892,386241-584002
5893,102419-256053
5893,121456-518048
5893,562232-266079
5893,572095-692070
5894,042417-114041
5894,827315-690077
5894,998361-215071
5895,042417-114041
5895,827315-690077
5895,998361-215071
5896,610288-707063
5896,848298-640057
5896,898517-601020
5896,296176-484071
5897,232479-164101
5897,687216-147084
5897,429125-401015
5898,269115-599062
5898,015504-632051
5898,790381-465063
5898,110529-467100
5899,708346-750063
5899,349035-373068
5899,985274-284039
5900,554520-546043
5901,160049-267009
5901,892329-193071
5901,027104-505100
5902,406001-577033
5902,684073-770004
5902,273454-457065
5903,139329-765084
5903,007127-753024
5903,155369-234071
5904,083218-403025
5905,566165-126101
5905,860135-521020
5905,768006-402003
5906,084549-534011
5906,908259-540017
5907,019147-565040
5908,582190-246015
5908,455094-412010
5908,707158-640098
5909,448044-443018
5909,721108-582083
5909,541354-485108
5909,336479-532041
5910,644295-760078
5910,044533-419012
5910,540327-616038
5911,226019-363066
5912,863100-496058
5915,715515-658072
5915,752140-381021
5915,707292-750080
5916,098028-129082
5916,858326-722025
5917,197234-710008
5917,131053-767044
5917,025511-577068
5917,060005-572039
5918,071373-698099
5918,511417-579053
5918,841308-372002
5918,702089-177023
5919,856058-388029
5919,507420-301099
5919,682140-476081
5920,138479-189103
5920,856029-394022
5920,003002-191059
5920,786012-596017
5921,789032-658053
5921,442053-471028
5921,217088-594097
5922,355273-771102
5922,392025-498070
5922,438488-446029
5922,749071-214051
5923,782086-144024
5924,900003-371106
5924,544098-581031
5925,789100-303016
5925,115524-524059
5925,752504-561096
5926,967028-132099
5926,429125-401015
5926,614047-578064
5926,659078-471095
5927,105291-292107
5927,299545-146019
5927,247278-633042
5927,187220-179087
5931,466275-677068
5932,466275-677068
5933,643316-248011
5933,827526-548019
5933,285344-437026
5933,745393-776055
5935,931219-183105
5935,268135-134093
5936,707457-204033
5936,137208-447100
5936,396187-713071
5936,993193-305084
5938,055099-406050
5938,689450-518000
5938,399133-763064
5938,613392-161092
5941,057101-635052
5941,533028-139024
5941,486255-515093
5941,312489-143042
5942,148136-279083
5942,618434-773078
5943,017492-534031
5943,659341-126105
5944,406443-264001
5944,736268-704101
5944,231008-728039
5944,627490-463022
5945,417440-564057
5945,859181-653003
5945,744241-135045
5945,209312-524067
5946,589312-581039
5946,947473-364088
5946,019162-271083
5946,757147-214052
5947,589312-581039
5947,947473-364088
5947,019162-271083
5947,757147-214052
5949,965254-297012
5950,571095-254034
5950,290329-285088
5950,737425-621024
5951,316292-546054
5951,067071-366012
5952,212529-553075
5952,012212-584007
5952,170264-460054
5953,291124-588005
5953,762216-421088
5954,119193-696069
5954,568205-323086
5955,314360-446102
5957,946201-643072
5958,358282-278041
5958,910017-168080
5958,239503-689038
5959,275068-668089
5959,193084-539104
5959,348491-730070
5960,502445-717048
5960,881436-133081
5960,124387-567048
5960,709303-433056
5961,939503-341094
5961,801493-187034
5961,730544-776045
5961,770189-525017
5963,184283-254019
5963,272424-559103
5963,254167-338073
5964,804009-140033
5965,493384-663095
5965,722472-395033
5965,371243-145065
5966,054294-742071
5966,026029-116026
5967,502448-152016
5967,161431-356022
5967,204037-413078
5967,287151-580015
5968,574260-453005
5968,348491-730070
5968,032468-320096
5969,327002-218015
5970,299435-176012
5970,353475-518001
5970,157269-463072
5970,950173-199010
5971,236384-471065
5971,228073-760049
5971,892357-459005
5972,007317-651065
5972,062502-540104
5972,025153-178088
5974,084134-359098
5974,537168-128101
5975,579211-480101
5975,695477-178020
5975,336425-178017
5975,542524-583079
5976,579211-480101
5976,695477-178020
5976,336425-178017
5976,542524-583079
5977,206444-202030
5977,015223-618100
5977,533120-329015
5977,131023-709058
5978,530145-477038
5978,672104-500071
5979,530145-477038
5979,672104-500071
5983,063238-208009
5984,387329-450018
5984,370242-261082
5986,685140-230032
5986,446517-535012
5986,739476-277001
5987,837402-767044
5987,086339-353065
5988,968367-629093
5989,029322-583083
5990,935150-753023
5990,438297-510017
5990,361229-262056
5991,647409-479095
5991,142291-658003
5991,255111-226019
5992,410099-471068
5992,209505-443003
5993,346188-141003
5993,959329-546057
5994,827495-589106
5994,819490-421033
5994,420526-280081
5994,823435-645082
5995,260235-708086
5995,668510-570094
5997,373526-255104
5997,575073-706084
5998,366061-509054
5998,588407-279029
5999,530185-360009
5999,884087-633056
6000,130085-329078
6000,740461-408051
6001,379111-679041
6001,781378-597043
6002,379111-679041
6002,781378-597043
6003,996150-414010
6004,996150-414010
6005,060223-396011
6006,760067-533103
6006,095121-304088
6006,189410-419079
6006,058459-316085
6007,093092-453075
6007,662451-151044
6007,842211-375000
6008,321099-417057
6009,249182-484037
6010,689465-580001
6010,778316-251083
6010,480497-147105
6011,992547-476086
6011,607045-716097
6011,560206-567015
6011,297129-649022
6012,677085-757002
6012,342294-627007
6012,594361-707074
6012,593072-384090
6014,189404-311052
6014,969415-124002
6017,780107-183007
6017,345115-603108
6017,424152-581080
6017,135453-232031
6019,150308-428013
6019,429050-562076
6019,146461-651102
6020,732536-156085
6021,494445-447001
6021,235041-493089
6021,475231-757077
6021,443111-546000
6022,494445-447001
6022,235041-493089
6022,475231-757077
6022,443111-546000
6023,764468-227025
6023,561332-606110
6023,431185-488029
6024,827136-330045
6024,703122-602070
6024,906062-409092
6024,535301-507075
6025,125198-215071
6025,092194-573044
6026,221289-356005
6026,408021-625068
6026,976371-756035
6027,747371-603068
6027,704181-608000
6027,293484-307047
6027,645238-637094
6028,544527-605038
6028,596147-707100
6029,333140-286109
6029,425405-559071
6029,700144-348010
6029,130523-765024
6030,224502-413096
6030,965182-157032
6030,339246-465036
6031,224502-413096
6031,965182-157032
6031,339246-465036
6032,476317-167102
6033,190548-775079
6033,087173-740093
6033,244322-299078
6035,326010-608062
6035,111277-295067
6037,080096-640104
6037,976393-358005
6037,400144-191096
6037,971094-247106
6038,548376-174023
6038,592478-727098
6038,189204-640094
6039,548376-174023
6039,592478-727098
6039,189204-640094
6040,837402-767044
6040,793131-473035
6040,065115-449068
6043,313106-186087
6043,580092-488072
6043,460160-365087
6044,507505-292067
6044,759456-578039
6044,009519-141064
6045,440410-403076
6046,576173-680072
6047,136333-711034
6047,852269-342029
6048,136333-711034
6048,852269-342029
6049,620144-160077
6049,416004-743061
6049,958100-659055
6049,032468-320096
6050,249425-737012
6050,397475-419080
6050,410099-471068
6051,095115-659071
6051,323193-628108
6051,650076-491054
6051,397409-638066
6053,137496-719039
6053,560490-567055
6053,584431-227084
6053,094045-406064
6054,687232-756101
6054,944043-599067
6055,423537-398073
6055,518516-507068
6056,193084-539104
6056,491367-193059
6056,222477-737106
6057,460016-627084
6057,724500-569007
6057,154552-285009
6058,249306-258081
6058,992348-174013
6058,376007-605067
6058,021506-260059
6059,208234-474066
6061,790381-465063
6061,943138-767052
6061,531304-525071
6062,131029-232028
6062,249464-704024
6062,121214-293003
6063,848287-224084
6063,540273-210029
6063,309295-445097
6064,088433-612055
6064,349393-608097
