ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451734,44950,80,1337,915696,902,20908,8,221,178960,50,69.81,122.16,106.27,0.00,5313.50,3490.50,6108.00,318.81,0.00,5313.50,5632.31,1823.00
2451100,62449,80,28372,421210,1248,6039,4,228,179344,28,36.34,37.79,7.55,19.02,211.40,1017.52,1058.12,5.77,19.02,192.38,198.15,-825.14
2451030,56968,80,88826,1011520,3814,22508,7,178,179678,74,85.26,146.64,146.64,0.00,10851.36,6309.24,10851.36,868.10,0.00,10851.36,11719.46,4542.12
2451454,51949,80,34784,403683,935,38987,8,170,181683,62,87.32,102.16,65.38,0.00,4053.56,5413.84,6333.92,121.60,0.00,4053.56,4175.16,-1360.28
2451080,45745,80,77669,1336957,5845,41580,7,241,185573,86,35.27,37.73,30.93,0.00,2659.98,3033.22,3244.78,239.39,0.00,2659.98,2899.37,-373.24
2451038,54213,80,61646,951323,647,11524,10,203,186593,95,45.16,80.38,22.50,0.00,2137.50,4290.20,7636.10,0.00,0.00,2137.50,2137.50,-2152.70
2451032,51006,80,18543,992601,3812,14670,1,63,186807,24,35.63,45.25,27.15,293.22,651.60,855.12,1086.00,21.50,293.22,358.38,379.88,-496.74
NULL,39018,80,59838,1585105,NULL,NULL,NULL,31,186848,NULL,NULL,NULL,6.15,0.00,NULL,NULL,NULL,25.39,0.00,NULL,NULL,NULL
2451528,65135,80,87228,1523532,6236,14140,2,61,188482,60,16.95,23.22,20.89,526.42,1253.40,1017.00,1393.20,7.26,526.42,726.98,734.24,-290.02
2451696,51087,80,93465,389757,449,5141,4,192,189619,82,16.05,26.00,0.26,20.25,21.32,1316.10,2132.00,0.01,20.25,1.07,1.08,-1315.03
2451691,64107,80,52349,1875329,2756,4983,10,2,190717,28,73.17,81.21,43.04,228.97,1205.12,2048.76,2273.88,78.09,228.97,976.15,1054.24,-1072.61
2450980,41193,80,44111,295300,4089,21678,1,42,191618,91,15.46,18.08,0.90,0.00,81.90,1406.86,1645.28,2.45,0.00,81.90,84.35,-1324.96
2451456,40603,80,73485,190238,4591,18144,4,121,191722,31,95.18,173.22,114.32,0.00,3543.92,2950.58,5369.82,318.95,0.00,3543.92,3862.87,593.34
2451068,35402,80,77542,1039910,325,4740,10,232,193126,70,16.46,21.72,21.50,0.00,1505.00,1152.20,1520.40,120.40,0.00,1505.00,1625.40,352.80
2451418,33740,80,85453,1781525,6044,49716,8,207,193319,30,23.65,44.93,23.36,0.00,700.80,709.50,1347.90,14.01,0.00,700.80,714.81,-8.70
2451841,51760,80,7405,1093035,265,25542,2,240,193932,90,32.68,44.44,41.77,0.00,3759.30,2941.20,3999.60,112.77,0.00,3759.30,3872.07,818.10
2451374,52637,80,4241,671156,2071,28539,10,131,195281,34,33.93,44.44,7.55,10.26,256.70,1153.62,1510.96,19.71,10.26,246.44,266.15,-907.18
2451185,64579,80,23361,858437,5066,6942,4,196,195921,43,61.74,77.79,42.78,0.00,1839.54,2654.82,3344.97,36.79,0.00,1839.54,1876.33,-815.28
2451905,74130,80,53796,492617,2638,7106,4,231,197390,99,94.60,163.65,13.09,0.00,1295.91,9365.40,16201.35,25.91,0.00,1295.91,1321.82,-8069.49
2451457,63257,80,86364,1668847,4483,29319,10,133,198562,77,12.03,18.16,17.07,315.45,1314.39,926.31,1398.32,29.96,315.45,998.94,1028.90,72.63
2451160,61697,80,57318,547064,2410,8556,2,282,200219,56,68.07,110.27,101.44,0.00,5680.64,3811.92,6175.12,511.25,0.00,5680.64,6191.89,1868.72
2451157,45859,80,13004,275936,6421,2553,2,245,200579,60,22.66,33.53,33.53,0.00,2011.80,1359.60,2011.80,20.11,0.00,2011.80,2031.91,652.20
2451836,57311,80,61136,831493,3897,9454,7,45,201955,84,37.33,51.51,41.72,0.00,3504.48,3135.72,4326.84,0.00,0.00,3504.48,3504.48,368.76
2451336,41519,80,47781,1583885,4789,17646,2,150,202727,36,21.30,36.42,6.55,0.00,235.80,766.80,1311.12,21.22,0.00,235.80,257.02,-531.00
2451148,38175,80,22918,1171507,4096,43885,1,211,205879,6,87.48,142.59,37.07,0.00,222.42,524.88,855.54,8.89,0.00,222.42,231.31,-302.46
2451458,38680,80,86805,1894530,1008,41086,7,287,205967,4,1.11,1.60,0.78,0.00,3.12,4.44,6.40,0.00,0.00,3.12,3.12,-1.32
2451119,52029,80,33741,952105,4516,880,8,176,206131,25,37.59,58.64,23.45,0.00,586.25,939.75,1466.00,52.76,0.00,586.25,639.01,-353.50
2451533,52794,80,2193,372106,6019,6285,7,94,206910,5,74.41,144.35,66.40,0.00,332.00,372.05,721.75,9.96,0.00,332.00,341.96,-40.05
2450943,32915,80,29082,1306682,5082,25482,2,135,207444,64,76.46,142.98,98.65,2777.98,6313.60,4893.44,9150.72,282.84,2777.98,3535.62,3818.46,-1357.82
2451204,44610,80,70553,776927,4548,36122,4,201,207936,91,89.33,105.40,41.10,374.01,3740.10,8129.03,9591.40,235.62,374.01,3366.09,3601.71,-4762.94
2451027,35445,80,82993,1679052,5511,29170,10,38,208291,4,99.51,166.18,66.47,196.75,265.88,398.04,664.72,0.69,196.75,69.13,69.82,-328.91
2450877,47299,80,46216,1013261,2353,31798,7,134,208361,85,45.55,53.29,25.57,0.00,2173.45,3871.75,4529.65,130.40,0.00,2173.45,2303.85,-1698.30
2451098,66768,80,17205,787679,1353,37027,2,187,208544,51,64.70,122.28,57.47,0.00,2930.97,3299.70,6236.28,263.78,0.00,2930.97,3194.75,-368.73
2451108,31413,80,78882,912583,6731,26079,8,259,209835,77,56.25,58.50,22.23,0.00,1711.71,4331.25,4504.50,85.58,0.00,1711.71,1797.29,-2619.54
2451568,64383,80,77725,1439926,880,33481,4,195,210162,97,28.23,33.87,3.04,0.00,294.88,2738.31,3285.39,26.53,0.00,294.88,321.41,-2443.43
2450816,64972,80,89093,988413,5333,6300,2,97,211219,4,87.33,124.00,74.40,0.00,297.60,349.32,496.00,23.80,0.00,297.60,321.40,-51.72
2450997,NULL,80,NULL,NULL,NULL,35899,4,NULL,211402,NULL,NULL,NULL,NULL,0.00,7379.22,4506.42,8021.04,590.33,0.00,NULL,NULL,2872.80
2451005,35456,80,4869,598007,6345,16683,7,85,213019,54,81.19,110.41,4.41,0.00,238.14,4384.26,5962.14,19.05,0.00,238.14,257.19,-4146.12
2451332,41275,80,38021,1044108,3795,20282,2,125,213821,21,88.81,118.11,33.07,0.00,694.47,1865.01,2480.31,34.72,0.00,694.47,729.19,-1170.54
2451401,46635,80,73178,370183,2835,20287,2,257,215363,46,3.57,6.21,2.67,0.00,122.82,164.22,285.66,8.59,0.00,122.82,131.41,-41.40
2451188,51753,80,58290,1026848,1006,12364,7,37,217157,48,71.16,103.89,60.25,0.00,2892.00,3415.68,4986.72,173.52,0.00,2892.00,3065.52,-523.68
2451158,63502,80,63147,570913,6679,8845,2,225,217962,61,25.42,36.09,31.39,0.00,1914.79,1550.62,2201.49,95.73,0.00,1914.79,2010.52,364.17
2451069,63193,80,14555,1511934,6113,7492,4,285,220194,61,28.94,31.83,16.86,0.00,1028.46,1765.34,1941.63,20.56,0.00,1028.46,1049.02,-736.88
2451112,61927,80,22311,1014499,1440,4828,2,79,221281,95,2.81,5.00,1.65,0.00,156.75,266.95,475.00,7.83,0.00,156.75,164.58,-110.20
2451440,45239,80,82042,1698358,627,11743,1,135,222176,28,87.34,141.49,33.95,0.00,950.60,2445.52,3961.72,66.54,0.00,950.60,1017.14,-1494.92
2451300,66891,80,19967,868447,2080,41360,10,237,222311,86,3.63,4.28,0.98,0.00,84.28,312.18,368.08,7.58,0.00,84.28,91.86,-227.90
2450865,61970,80,88910,1909492,2521,37503,8,44,222756,90,85.39,160.53,22.47,0.00,2022.30,7685.10,14447.70,182.00,0.00,2022.30,2204.30,-5662.80
NULL,NULL,80,28341,NULL,NULL,NULL,4,NULL,227519,41,NULL,91.76,22.94,0.00,NULL,NULL,NULL,37.62,0.00,NULL,NULL,-1805.64
2451597,71820,80,36879,232028,3624,38373,10,112,228121,39,94.77,176.27,111.05,0.00,4330.95,3696.03,6874.53,129.92,0.00,4330.95,4460.87,634.92
2451875,47922,80,97274,1086426,378,10330,2,178,228997,81,88.63,129.39,29.75,0.00,2409.75,7179.03,10480.59,96.39,0.00,2409.75,2506.14,-4769.28
NULL,48301,80,NULL,369699,NULL,38871,NULL,NULL,230997,NULL,3.19,6.31,0.00,0.00,NULL,NULL,75.72,0.00,0.00,0.00,0.00,-38.28
2451773,59126,80,66220,1911507,794,81,7,216,231524,70,15.58,22.43,7.17,0.00,501.90,1090.60,1570.10,25.09,0.00,501.90,526.99,-588.70
2451599,38734,80,40155,583777,1799,27468,10,21,231540,30,2.95,5.13,0.76,0.00,22.80,88.50,153.90,1.82,0.00,22.80,24.62,-65.70
2451099,32068,80,63567,596448,3282,23763,8,83,233336,48,76.60,92.68,37.99,0.00,1823.52,3676.80,4448.64,91.17,0.00,1823.52,1914.69,-1853.28
2450871,38036,80,17623,1859073,6570,32420,8,254,234338,42,9.65,17.56,11.58,102.13,486.36,405.30,737.52,11.52,102.13,384.23,395.75,-21.07
2451066,65067,80,49478,319775,4919,24816,1,195,236319,52,11.15,21.07,13.90,383.08,722.80,579.80,1095.64,0.00,383.08,339.72,339.72,-240.08
2451196,52389,80,12714,1741705,5543,15734,10,165,237212,30,28.61,36.62,10.98,0.00,329.40,858.30,1098.60,6.58,0.00,329.40,335.98,-528.90
2451794,74853,80,8633,1480686,1186,22439,4,207,237935,89,40.64,55.27,31.50,0.00,2803.50,3616.96,4919.03,252.31,0.00,2803.50,3055.81,-813.46
2451834,38915,80,30564,106248,6285,12769,7,200,239294,2,67.38,102.41,8.19,0.00,16.38,134.76,204.82,0.00,0.00,16.38,16.38,-118.38
NULL,67910,80,49951,NULL,7199,5376,2,129,239672,NULL,NULL,NULL,74.91,NULL,NULL,NULL,14134.00,NULL,NULL,7491.00,7715.73,388.00
2451317,45834,80,45334,1901542,1750,35558,10,127,239772,86,30.63,44.10,37.92,0.00,3261.12,2634.18,3792.60,0.00,0.00,3261.12,3261.12,626.94
2452568,42790,81,33717,1132853,2036,32772,4,173,1887,74,9.24,14.41,6.48,0.00,479.52,683.76,1066.34,28.77,0.00,479.52,508.29,-204.24
2452266,35098,81,59352,312927,4549,46971,10,17,2072,96,8.39,11.66,0.81,0.00,77.76,805.44,1119.36,1.55,0.00,77.76,79.31,-727.68
2452199,74136,81,58162,697638,3514,143,1,212,2757,38,93.49,114.99,89.69,0.00,3408.22,3552.62,4369.62,272.65,0.00,3408.22,3680.87,-144.40
2451959,54911,81,98502,134430,4405,29933,2,280,3610,77,40.27,60.80,49.85,0.00,3838.45,3100.79,4681.60,38.38,0.00,3838.45,3876.83,737.66
2451987,73255,81,35056,325385,6914,44443,4,229,8379,98,99.48,192.99,191.06,16289.77,18723.88,9749.04,18913.02,219.06,16289.77,2434.11,2653.17,-7314.93
NULL,40579,81,71763,1454839,NULL,36544,4,142,8871,NULL,NULL,NULL,10.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.09,NULL
2452348,46237,81,80604,1697230,2303,28976,10,236,17167,24,39.62,57.84,57.84,0.00,1388.16,950.88,1388.16,41.64,0.00,1388.16,1429.80,437.28
2452017,67121,81,98327,1906573,3172,34171,8,193,22960,34,6.93,12.19,5.85,0.00,198.90,235.62,414.46,5.96,0.00,198.90,204.86,-36.72
2452220,44390,81,81853,1402019,6538,6257,10,137,23091,17,71.79,71.79,35.17,0.00,597.89,1220.43,1220.43,29.89,0.00,597.89,627.78,-622.54
2452185,64171,81,79180,1335584,435,13639,2,35,24994,28,91.03,166.58,84.95,1855.30,2378.60,2548.84,4664.24,0.00,1855.30,523.30,523.30,-2025.54
2452532,37129,81,98841,1809507,5420,35286,1,230,28814,72,10.45,11.70,2.92,0.00,210.24,752.40,842.40,14.71,0.00,210.24,224.95,-542.16
2451911,35180,81,71255,1370333,7011,1289,10,140,29352,80,69.73,89.25,74.07,0.00,5925.60,5578.40,7140.00,118.51,0.00,5925.60,6044.11,347.20
2452546,69225,81,65868,1383757,3693,20029,10,160,30327,97,87.07,156.72,152.01,0.00,14744.97,8445.79,15201.84,589.79,0.00,14744.97,15334.76,6299.18
2452100,47172,81,16598,409624,4697,19323,7,74,34025,24,93.54,152.47,24.39,0.00,585.36,2244.96,3659.28,5.85,0.00,585.36,591.21,-1659.60
2452589,48285,81,12358,1742783,1561,13986,8,65,41169,58,88.63,124.96,92.47,3754.28,5363.26,5140.54,7247.68,112.62,3754.28,1608.98,1721.60,-3531.56
2452268,34698,81,74761,1312593,25,46257,2,48,42704,57,40.70,79.36,15.07,0.00,858.99,2319.90,4523.52,60.12,0.00,858.99,919.11,-1460.91
2452292,52045,81,34670,718566,1309,35605,2,198,42902,68,42.07,64.36,18.02,477.89,1225.36,2860.76,4376.48,44.84,477.89,747.47,792.31,-2113.29
2451975,NULL,81,95604,72882,NULL,NULL,NULL,NULL,44340,98,81.41,90.36,NULL,NULL,8766.10,NULL,NULL,NULL,NULL,NULL,9467.38,787.92
2452153,47387,81,38163,888200,5437,15874,1,17,47502,64,88.20,149.94,85.46,0.00,5469.44,5644.80,9596.16,382.86,0.00,5469.44,5852.30,-175.36
2452256,63693,81,32309,942737,3118,34746,8,129,48560,76,59.71,116.43,89.65,0.00,6813.40,4537.96,8848.68,204.40,0.00,6813.40,7017.80,2275.44
2452241,57696,81,46943,152004,5865,27279,7,27,49850,12,14.06,17.57,10.54,0.00,126.48,168.72,210.84,0.00,0.00,126.48,126.48,-42.24
2452271,46080,81,98901,481627,800,27173,8,143,50310,74,93.40,139.16,13.91,0.00,1029.34,6911.60,10297.84,51.46,0.00,1029.34,1080.80,-5882.26
NULL,42226,81,NULL,NULL,2942,NULL,NULL,NULL,50898,78,25.73,NULL,NULL,NULL,2065.44,NULL,NULL,NULL,NULL,NULL,2106.74,58.50
2452206,61759,81,19487,327887,2687,29087,4,99,52657,95,96.14,130.75,15.69,0.00,1490.55,9133.30,12421.25,89.43,0.00,1490.55,1579.98,-7642.75
2452272,36700,81,72562,330795,6628,26461,7,243,54832,4,91.03,178.41,144.51,0.00,578.04,364.12,713.64,46.24,0.00,578.04,624.28,213.92
2452171,37105,81,39936,1186892,1848,30004,2,269,55021,5,75.47,91.31,21.91,0.00,109.55,377.35,456.55,5.47,0.00,109.55,115.02,-267.80
2452244,48270,81,683,254794,1352,34663,4,100,55078,63,74.59,101.44,83.18,0.00,5240.34,4699.17,6390.72,209.61,0.00,5240.34,5449.95,541.17
2452561,47796,81,44423,368868,2113,48605,2,6,56517,47,28.06,33.11,14.89,0.00,699.83,1318.82,1556.17,6.99,0.00,699.83,706.82,-618.99
2452594,50691,81,51461,280592,5723,2054,1,59,56754,85,85.11,132.77,84.97,0.00,7222.45,7234.35,11285.45,216.67,0.00,7222.45,7439.12,-11.90
2452473,52498,81,73990,486860,6130,6200,2,83,57858,65,96.43,132.10,43.59,0.00,2833.35,6267.95,8586.50,141.66,0.00,2833.35,2975.01,-3434.60
2452631,36613,81,63539,254150,2361,35725,2,11,58031,52,92.07,129.81,49.32,871.97,2564.64,4787.64,6750.12,0.00,871.97,1692.67,1692.67,-3094.97
2452464,70713,81,58366,352450,2087,22971,2,38,59088,91,20.58,28.81,20.45,0.00,1860.95,1872.78,2621.71,55.82,0.00,1860.95,1916.77,-11.83
2451913,68071,81,39498,1643418,6538,47258,2,17,61342,26,91.92,173.72,152.87,0.00,3974.62,2389.92,4516.72,119.23,0.00,3974.62,4093.85,1584.70
2452585,53886,81,72851,480969,5440,21958,1,179,62060,53,77.36,105.20,64.17,0.00,3401.01,4100.08,5575.60,272.08,0.00,3401.01,3673.09,-699.07
2452042,45498,81,69805,1320283,7114,38792,10,108,64908,52,15.97,16.44,10.52,0.00,547.04,830.44,854.88,5.47,0.00,547.04,552.51,-283.40
2451926,50804,81,56379,840187,2842,19450,4,148,67163,25,13.64,22.91,10.76,0.00,269.00,341.00,572.75,13.45,0.00,269.00,282.45,-72.00
2452568,71843,81,62884,142238,6745,14099,1,163,70351,25,72.01,130.33,53.43,0.00,1335.75,1800.25,3258.25,80.14,0.00,1335.75,1415.89,-464.50
2452151,44511,81,56147,284324,5748,23172,10,14,70955,89,79.41,144.52,115.61,0.00,10289.29,7067.49,12862.28,617.35,0.00,10289.29,10906.64,3221.80
2452512,37115,81,52213,941501,6789,12077,7,296,71375,23,95.11,188.31,80.97,0.00,1862.31,2187.53,4331.13,130.36,0.00,1862.31,1992.67,-325.22
2452185,NULL,81,61551,1346372,2393,NULL,NULL,226,74881,1,NULL,NULL,2.07,0.00,NULL,62.81,NULL,NULL,0.00,2.07,2.07,-60.74
2452152,56559,81,18611,1192291,2324,20004,8,72,76100,94,76.93,106.93,68.43,0.00,6432.42,7231.42,10051.42,128.64,0.00,6432.42,6561.06,-799.00
2452573,38514,81,4647,883961,5675,13789,7,118,78069,86,87.41,135.48,43.35,298.24,3728.10,7517.26,11651.28,68.59,298.24,3429.86,3498.45,-4087.40
2452200,56128,81,62440,522346,4205,13311,1,84,78646,61,67.33,117.15,78.49,1915.15,4787.89,4107.13,7146.15,114.90,1915.15,2872.74,2987.64,-1234.39
2452580,38975,81,55306,260434,6809,28784,8,268,81656,49,89.23,146.33,114.13,0.00,5592.37,4372.27,7170.17,0.00,0.00,5592.37,5592.37,1220.10
2452139,45334,81,68417,1589153,6689,12178,7,287,82097,67,77.00,108.57,51.02,0.00,3418.34,5159.00,7274.19,0.00,0.00,3418.34,3418.34,-1740.66
2452126,53569,81,22516,1640453,2037,3621,1,90,84366,62,97.28,143.00,12.87,614.41,797.94,6031.36,8866.00,0.00,614.41,183.53,183.53,-5847.83
2452141,61393,81,8096,1157863,5230,18597,2,166,88432,35,96.37,162.86,84.68,1304.07,2963.80,3372.95,5700.10,149.37,1304.07,1659.73,1809.10,-1713.22
2452151,42614,81,30009,26048,1734,22620,10,200,88712,39,41.24,62.68,31.96,0.00,1246.44,1608.36,2444.52,62.32,0.00,1246.44,1308.76,-361.92
2452461,57704,81,98601,1730522,2796,5917,4,269,92977,87,99.02,120.80,27.78,0.00,2416.86,8614.74,10509.60,72.50,0.00,2416.86,2489.36,-6197.88
2451955,55598,81,75894,778666,4285,27457,7,85,93031,91,57.36,104.96,73.47,0.00,6685.77,5219.76,9551.36,468.00,0.00,6685.77,7153.77,1466.01
2452632,71394,81,94416,1246698,1380,14862,4,295,94194,18,93.29,119.41,100.30,162.48,1805.40,1679.22,2149.38,0.00,162.48,1642.92,1642.92,-36.30
2452495,46281,81,62517,1525463,5656,6649,1,285,96677,20,96.03,114.27,34.28,294.80,685.60,1920.60,2285.40,0.00,294.80,390.80,390.80,-1529.80
2452155,63097,81,52159,1491952,992,49585,1,56,97743,91,79.61,129.76,36.33,0.00,3306.03,7244.51,11808.16,0.00,0.00,3306.03,3306.03,-3938.48
2452610,36301,81,7736,831543,3797,12804,1,58,98766,97,22.44,43.75,7.87,0.00,763.39,2176.68,4243.75,45.80,0.00,763.39,809.19,-1413.29
2452587,70540,81,96820,775565,710,23808,4,193,99531,23,64.51,100.63,47.29,0.00,1087.67,1483.73,2314.49,97.89,0.00,1087.67,1185.56,-396.06
2452460,36788,81,9612,1778050,5688,3373,8,192,100867,23,50.30,66.89,6.68,0.00,153.64,1156.90,1538.47,13.82,0.00,153.64,167.46,-1003.26
NULL,NULL,81,68052,728930,5455,5133,8,NULL,101502,NULL,50.24,95.45,88.76,NULL,NULL,NULL,4486.15,0.00,NULL,NULL,NULL,NULL
2452603,30296,81,92578,652630,5835,9887,7,260,102511,37,87.71,130.68,33.97,0.00,1256.89,3245.27,4835.16,0.00,0.00,1256.89,1256.89,-1988.38
2452592,63697,81,8720,1290915,3157,7752,10,211,103488,69,80.34,85.16,79.19,0.00,5464.11,5543.46,5876.04,163.92,0.00,5464.11,5628.03,-79.35
2452587,71750,81,25080,346627,974,4521,7,290,105329,18,63.81,120.60,55.47,169.73,998.46,1148.58,2170.80,66.29,169.73,828.73,895.02,-319.85
2452199,71245,81,47246,1855613,1133,27500,8,170,112125,71,63.10,101.59,97.52,0.00,6923.92,4480.10,7212.89,623.15,0.00,6923.92,7547.07,2443.82
2452365,36485,81,52645,989710,5175,15840,7,269,121503,1,54.13,76.86,74.55,46.22,74.55,54.13,76.86,1.98,46.22,28.33,30.31,-25.80
2452158,38572,81,51759,1822193,627,4614,10,92,126396,79,19.45,19.45,18.28,0.00,1444.12,1536.55,1536.55,72.20,0.00,1444.12,1516.32,-92.43
2452180,NULL,81,41223,NULL,NULL,22823,7,133,127433,54,NULL,NULL,NULL,276.30,NULL,NULL,644.22,NULL,276.30,NULL,NULL,NULL
2452591,51668,81,10618,898902,5586,14670,7,58,130922,55,66.35,104.83,40.88,1416.49,2248.40,3649.25,5765.65,58.23,1416.49,831.91,890.14,-2817.34
2452356,36699,81,75849,534371,5340,30262,1,195,131177,79,52.59,69.94,17.48,0.00,1380.92,4154.61,5525.26,13.80,0.00,1380.92,1394.72,-2773.69
2452630,30426,81,60654,767428,4155,48129,10,61,136535,75,65.83,79.65,24.69,0.00,1851.75,4937.25,5973.75,111.10,0.00,1851.75,1962.85,-3085.50
2452325,37438,81,24958,575787,1816,29045,10,36,138562,84,39.15,49.72,28.83,0.00,2421.72,3288.60,4176.48,24.21,0.00,2421.72,2445.93,-866.88
2452018,55968,81,5487,1585289,644,10446,1,83,140568,14,53.47,57.74,18.47,0.00,258.58,748.58,808.36,2.58,0.00,258.58,261.16,-490.00
2452243,63989,81,97223,618713,203,40093,4,209,140616,59,84.84,105.20,83.10,0.00,4902.90,5005.56,6206.80,98.05,0.00,4902.90,5000.95,-102.66
2452318,51797,81,73610,713486,1362,43638,2,273,141487,99,52.33,70.64,28.96,0.00,2867.04,5180.67,6993.36,114.68,0.00,2867.04,2981.72,-2313.63
2452159,37544,81,66881,642437,2793,24749,8,146,141742,30,19.15,31.02,6.51,0.00,195.30,574.50,930.60,15.62,0.00,195.30,210.92,-379.20
2452532,56233,81,78979,622276,5126,44776,4,239,144015,74,41.42,65.44,7.19,0.00,532.06,3065.08,4842.56,37.24,0.00,532.06,569.30,-2533.02
2452268,42284,81,26763,1692644,4125,49206,4,95,152531,71,50.57,80.40,59.49,0.00,4223.79,3590.47,5708.40,337.90,0.00,4223.79,4561.69,633.32
2452522,43135,81,74234,1552291,3595,6852,8,134,156364,95,12.66,17.59,15.83,1398.58,1503.85,1202.70,1671.05,7.36,1398.58,105.27,112.63,-1097.43
2452346,67856,81,63458,399587,1763,20692,2,151,157273,19,69.00,93.84,6.56,0.00,124.64,1311.00,1782.96,8.72,0.00,124.64,133.36,-1186.36
2452526,51507,81,91706,1234881,4903,25678,1,92,158591,5,99.34,183.77,141.50,0.00,707.50,496.70,918.85,0.00,0.00,707.50,707.50,210.80
2452258,28907,81,95074,635066,1811,37803,7,210,160993,44,18.11,18.47,18.47,97.52,812.68,796.84,812.68,14.30,97.52,715.16,729.46,-81.68
2452231,35795,81,17304,1360524,2497,15717,10,67,162479,36,1.16,1.43,0.38,0.00,13.68,41.76,51.48,1.23,0.00,13.68,14.91,-28.08
2451927,61960,81,19853,1698377,3301,26625,4,120,165066,54,56.97,58.10,34.86,0.00,1882.44,3076.38,3137.40,37.64,0.00,1882.44,1920.08,-1193.94
2451954,50183,81,46301,633470,7039,5408,7,148,168169,15,1.58,1.99,1.59,0.00,23.85,23.70,29.85,1.43,0.00,23.85,25.28,0.15
2452248,71659,81,35959,1205642,1725,17008,4,231,168785,100,14.25,26.07,14.85,980.10,1485.00,1425.00,2607.00,40.39,980.10,504.90,545.29,-920.10
2452066,62652,81,7061,1854350,3686,39822,8,300,170303,85,53.06,77.46,75.13,0.00,6386.05,4510.10,6584.10,127.72,0.00,6386.05,6513.77,1875.95
2452592,45129,81,14274,858473,5425,43977,2,192,172821,53,37.12,55.30,5.53,0.00,293.09,1967.36,2930.90,2.93,0.00,293.09,296.02,-1674.27
2452614,65528,81,14808,281888,2568,26448,10,143,172939,17,67.85,120.77,89.36,0.00,1519.12,1153.45,2053.09,91.14,0.00,1519.12,1610.26,365.67
2452111,65633,81,64408,82891,1374,25857,7,181,174606,52,55.11,91.48,34.76,0.00,1807.52,2865.72,4756.96,72.30,0.00,1807.52,1879.82,-1058.20
2451974,60414,81,63944,1141165,5139,2360,8,6,176458,15,5.24,5.29,2.48,0.00,37.20,78.60,79.35,1.48,0.00,37.20,38.68,-41.40
2452525,72324,81,5250,834323,643,46563,10,12,178060,59,45.05,62.61,23.16,0.00,1366.44,2657.95,3693.99,95.65,0.00,1366.44,1462.09,-1291.51
2452624,47176,81,31639,335200,7114,47075,1,203,178443,46,51.51,101.47,61.89,0.00,2846.94,2369.46,4667.62,170.81,0.00,2846.94,3017.75,477.48
2452560,38084,81,73070,823206,95,5831,4,171,179517,1,75.49,77.75,31.87,0.00,31.87,75.49,77.75,2.86,0.00,31.87,34.73,-43.62
2452123,63963,81,40907,254534,3714,26494,4,136,185669,29,77.72,106.47,88.37,896.95,2562.73,2253.88,3087.63,133.26,896.95,1665.78,1799.04,-588.10
2452354,49975,81,62950,476624,5051,26678,2,192,188585,57,49.01,92.13,58.04,0.00,3308.28,2793.57,5251.41,165.41,0.00,3308.28,3473.69,514.71
2452441,68941,81,46270,76211,2152,43293,2,161,188642,14,24.34,40.40,8.88,54.70,124.32,340.76,565.60,5.56,54.70,69.62,75.18,-271.14
2452083,62835,81,50921,950159,2550,26541,8,182,189518,32,21.09,31.00,6.51,0.00,208.32,674.88,992.00,10.41,0.00,208.32,218.73,-466.56
2452575,34230,81,53844,1419121,45,33322,10,18,189650,65,31.06,54.35,1.63,0.00,105.95,2018.90,3532.75,2.11,0.00,105.95,108.06,-1912.95
2452535,42034,81,75100,1575070,1887,NULL,4,263,192334,84,80.68,126.66,NULL,NULL,5213.04,6777.12,NULL,NULL,NULL,NULL,5421.56,NULL
2452192,37929,81,33243,1617911,5426,28541,8,287,192991,94,9.38,10.69,7.37,0.00,692.78,881.72,1004.86,48.49,0.00,692.78,741.27,-188.94
2452121,49794,81,72586,1588895,3604,9513,1,211,196713,50,5.66,9.73,0.19,0.00,9.50,283.00,486.50,0.47,0.00,9.50,9.97,-273.50
2452296,34090,81,36009,1850450,5338,14626,2,260,197929,66,20.15,33.85,26.40,0.00,1742.40,1329.90,2234.10,104.54,0.00,1742.40,1846.94,412.50
2452508,52003,81,15808,1678047,4733,33819,1,173,199413,50,24.93,42.13,7.58,0.00,379.00,1246.50,2106.50,34.11,0.00,379.00,413.11,-867.50
2452570,60299,81,6195,282666,3137,40008,4,51,200309,44,30.85,49.66,32.77,0.00,1441.88,1357.40,2185.04,86.51,0.00,1441.88,1528.39,84.48
2452358,67050,81,18153,1720431,3862,28140,1,34,201213,34,59.82,71.18,40.57,1117.29,1379.38,2033.88,2420.12,20.96,1117.29,262.09,283.05,-1771.79
2452122,61167,81,32434,928538,6242,17946,2,9,202775,28,4.27,5.97,0.65,0.00,18.20,119.56,167.16,0.00,0.00,18.20,18.20,-101.36
2452126,33812,81,22019,932669,2966,11663,1,32,203180,99,56.52,57.65,5.18,0.00,512.82,5595.48,5707.35,30.76,0.00,512.82,543.58,-5082.66
